STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Giáo dục Mầm non 7140201,26.25,,,
2.0,Giáo dục học 7140101,17.0,,,
3.0,Giáo dục Tiểu học 7140202,24.0,,,
4.0,Giáo dục Chính trị 7140205,25.75,,,
5.0,Giáo dục Thể chất 7140206,22.0,,,
6.0,Giáo dục Mầm non 7140201,26.0,,,
7.0,Giáo dục Chính trị 7140205,25.0,,,
8.0,Sư phạm Ngữ văn 7140217,26.75,,,
9.0,Sư phạm Địa lý 7140219,26.0,,,
10.0,Sư phạm Toán học 7140209,24.0,,,
11.0,Sư phạm Ngữ văn 7140217,26.0,,,
12.0,Sư phạm Địa lý 7140219,26.25,,,
13.0,Sư phạm Toán học 7140209,24.5,,,
14.0,Sư phạm Vật lý 7140211,23.65,,,
15.0,Sư phạm khoa học tự nhiên 7140247,19.0,,,
16.0,Sư phạm Vật lý 7140211,23.0,,,
17.0,Sư phạm Lịch sử 7140218,27.5,,,
18.0,Sư phạm Tiếng Anh 7140231,25.0,,,
19.0,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học) 7140210,19.0,,,
20.0,Sư phạm Lịch sử 7140218,27.0,,,
21.0,Sư phạm Sinh học 7140213,21.25,,,
22.0,Sư phạm Sinh học 7140213,21.0,,,
23.0,Sư phạm khoa học tự nhiên 7140247,24.75,,,
24.0,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học) 7140210,19.5,,,
25.0,Sư phạm Hóa học 7140212,24.25,,,
26.0,Sư phạm khoa học tự nhiên 7140247,24.0,,,
27.0,Sư phạm Hóa học 7140212,24.0,,,
28.0,Tâm lý học giáo dục 7310403,16.5,,,
29.0,Tâm lý học giáo dục 7310403,16.0,,,
