STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Giáo dục Chính trị 7140205,28.31,"C00, C14, C19, C20",14100000.0,
2.0,Giáo dục Thể chất 7140206,25.25,"B03, C00, C14, C20",14100000.0,
3.0,Giáo dục Tiểu học 7140202,25.9,D01,14100000.0,
4.0,Giáo dục học 7140101,26.62,"C00, C14, C20, D66",14100000.0,
5.0,Giáo dục Mầm non 7140201,23.95,"C14, C19, C20, D66",14100000.0,
6.0,Sư phạm Lịch sử 7140218,28.6,"C00, C19, D14",14100000.0,
7.0,Sư phạm Ngữ văn 7140217,28.56,"C00, C14, D01",14100000.0,
8.0,Sư phạm Toán học 7140209,26.37,"A00, A01, D01",14100000.0,
9.0,Sư phạm Địa lý 7140219,28.43,"C00, C04, D01, D10",14100000.0,
10.0,Sư phạm Vật lý 7140211,26.02,"A00, A01, D01",14100000.0,
11.0,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học) 7140210,24.22,"A00, A01, D01",14100000.0,
12.0,Sư phạm Sinh học 7140213,25.51,"B00, B08",14100000.0,
13.0,Sư phạm khoa học tự nhiên 7140247,25.19,"A00, B00",14100000.0,
14.0,Sư phạm Tiếng Anh 7140231,26.87,"D01, D09, D15",14100000.0,
15.0,Sư phạm Hóa học 7140212,26.17,"A00, B00, D01, D07",14100000.0,
16.0,Sư phạm Lịch sử - Địa lý 7140249,28.27,"C00, D14, D15",14100000.0,
17.0,Tâm lý học giáo dục 7310403,27.08,"B00, C00, C14, C20",14100000.0,
