STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo vệ thực vật 7620112,15.0,A00,,
2.0,Chăn nuôi 7620105,15.0,A00,,
3.0,Công nghệ thông tin 7480201,15.0,A00,,
4.0,Công nghệ kỹ thuật ô tô 7510205,15.0,A00,,
5.0,Công nghệ thực phẩm 7540101,15.0,A00,,
6.0,Kế toán 7340301,15.0,A00,,
7.0,Khoa học cây trồng 7620110,15.0,A00,,
8.0,Kinh tế 7310101,15.0,A00,,
9.0,Kỹ thuật cơ điện tử 7520114,15.0,A00,,
10.0,Ngôn ngữ Trung Quốc 7220204,15.0,D01,,
11.0,Ngôn ngữ Anh 7220201,15.0,A01,,
12.0,Nông nghiệp 7620101,15.0,A00,,
13.0,Quản lý tài nguyên và môi trường 7850101,15.0,A01,,
14.0,Quản trị dịch vụ du lịch và lữ hành 7810103,15.0,A01,,
15.0,Quản lý đất đai 7850103,15.0,A01,,
16.0,Quản lý tài nguyên rừng 7620211,15.0,A00,,
17.0,Thú y 7640101,15.0,A00,,
18.0,Thương mại điện tử 7340122,15.0,A00,,
