STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Hậu cần quân sự (Nam - Phía Nam) 7860218|22A01,25.4,,,
2.0,Hậu cần quân sự (Nam - Phía Bắc) 7860218|21A01,26.1,,,
3.0,Hậu cần quân sự (Nam - Phía Bắc) 7860218|21A00,26.1,,,
4.0,Hậu cần quân sự (Nam - Phía Nam) 7860218|22A00,25.4,,,
