STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Hậu cần quân sự (Nữ - Phía Bắc) 7860218|12A01,26.62,A01,,
2.0,Hậu cần quân sự (Nam - Phía Bắc) 7860218|21A00,26.22,A00,,
3.0,Hậu cần quân sự (Nam - Phía Nam) 7860218|22A00,25.29,A00,,
4.0,Hậu cần quân sự (Nam - Phía Bắc) 7860218|21A01,26.22,A01,,
5.0,Hậu cần quân sự (Nữ - Phía Nam) 7860218|12A00,26.62,A00,,
6.0,Hậu cần quân sự (Nam - Phía Nam) 7860218|22A01,25.29,A01,,
7.0,Thí sinh Nữ miền Bắc 7860218|11A01,27.28,A01,,
8.0,Thí sinh Nữ miền Bắc 7860218|11A00,27.28,A00,,
