STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Hậu cần quân sự (Nữ - Phía Nam) 7860218|12A00,12.0,,,
2.0,Hậu cần quân sự (Nam - Phía Bắc) 7860218|21A01,21.0,,,
3.0,Hậu cần quân sự (Nam - Phía Nam) 7860218|22A00,22.0,,,
4.0,Hậu cần quân sự (Nam - Phía Bắc) 7860218|21A00,21.0,,,
5.0,Hậu cần quân sự (Nam - Phía Nam) 7860218|22A01,22.0,,,
6.0,Hậu cần quân sự (Nữ - Phía Bắc) 7860218|12A01,12.0,,,
