STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ may 7540204,25.0,,,Năng khiếu nhân 2
2.0,Diễn viên kịch. điện ảnh - truyền hình 7210234,20.0,,,Năng khiếu nhân 2
3.0,Hội hoạ 7210103,28.0,,,Năng khiếu nhân 2
4.0,Piano 7210208,32.0,,,Năng khiếu nhân 2
5.0,Quản lý văn hoá 7229042,25.0,,,Năng khiếu nhân 2
6.0,Sư phạm Mỹ thuật 7140222,28.0,,,Năng khiếu nhân 2
7.0,Sư phạm Âm nhạc 7140221,29.0,,,Năng khiếu nhân 2
8.0,Thanh nhạc 7210205,31.0,,,Năng khiếu nhân 2
9.0,Thiết kế thời trang 7210404,25.0,,,Năng khiếu nhân 2
10.0,Thiết kế đồ họa 7210403,32.0,,,Năng khiếu nhân 2
