STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Biên đạo múa 7210243,18.5,,,Chuyên môn 14
2.0,Biên kịch sân khấu 7210225,,,,Chuyên môn
3.0,Biên kịch điện ảnh. truyền hình 7210233,15.0,,,Chuyên môn 11
4.0,Công nghệ điện ảnh. truyền hình 7210302,13.5,,,Chuyên môn 10
5.0,Đạo diễn sân khấu 7210227,15.5,,,Chuyên môn 12.5
6.0,Đạo diễn điện ảnh. truyền hình 7210235,16.5,,,Chuyên môn 12.5
7.0,Diễn viên kịch. điện ảnh - truyền hình 7210234,15.0,,,Chuyên môn 12
8.0,Diễn viên sân khấu kịch hát 7210226,15.0,,,Chuyên môn 12
9.0,Huấn luyện múa 7210244,19.5,,,Chuyên môn 15
10.0,Lý luận. lịch sử và phê bình điện ảnh. truyền hình 7210231,16.5,,,Chuyên môn 11
11.0,Nhiếp ảnh 7210301,15.5,,,"Nhiếp ảnh nghệ thuật 15.5, Chuyên môn 12; nhiếp ảnh báo chí 15, chuyên môn 10"
12.0,Quay phim 7210236,17.5,,,Chuyên môn 13
13.0,Thiết kế mỹ thuật sân khấu. điện ảnh 7210406,16.0,,,Chuyên môn 12
