STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,"Công nghệ kĩ thuật điện, điện tử C510301",11.0,,,
2.0,Công nghệ thông tin 7480201,14.0,,,
3.0,Công nghệ thực phẩm 7540101,14.0,,,
4.0,Công nghệ sinh học C420201,11.0,,,
5.0,Công nghệ thực phẩm C540102,11.0,,,
6.0,Công nghệ kĩ thuật cơ khí C510201,11.0,,,
7.0,Công nghệ kỹ thuật ô tô C510205,11.0,,,
8.0,Công nghệ kỹ thuật xây dựng 7510103,14.0,,,
9.0,Công nghệ kỹ thuật xây dựng C510103,11.0,,,
10.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,14.0,,,
11.0,Công nghệ thông tin C480201,11.0,,,
12.0,Công nghệ may C540204,12.0,,,
13.0,Công nghệ sinh học 7420201,14.0,,,
14.0,ĐH Nuôi trồng thủy sản 7620301,14.0,,,
15.0,Dịch vụ pháp lí C380201,11.0,,,
16.0,Dịch vụ thú y C640201,12.0,,,
17.0,Giáo dục Mầm non C140201,20.0,,,
18.0,Giáo dục Thể chất C140206,11.0,,,
19.0,Giáo dục Tiểu học 7140202,21.5,,,
20.0,Kế toán C340301,11.0,,,
21.0,Kế toán 7340301,16.5,,,
22.0,Khoa học cây trồng C620110,11.0,,,
23.0,Khoa học cây trồng 7620110,14.0,,,
24.0,Nuôi trồng thủy sản C620301,11.0,,,
25.0,Phát triển nông thôn C620116,11.0,,,
26.0,Quản trị dịch vụ du lịch và lữ hành C340103,11.0,,,
27.0,Quản trị doanh nghiệp 7340101,14.0,,,
28.0,Quản trị kinh doanh C340101,11.0,,,
29.0,Sư phạm Tiếng Anh C140231,16.75,,,
30.0,Sư phạm Lịch sử (Địa lý) C140218,12.75,,,
31.0,Sư phạm Sinh học C140213,16.0,,,
32.0,Sư phạm kĩ thuật nông nghiệp C140215,11.0,,,
33.0,Tài chính - Ngân hàng C340201,11.0,,,
34.0,Tiếng Anh C220201,11.0,,,
35.0,Văn học 7220330,15.0,,,
