STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Ngành CHTM PK-KQ và Tác chiến điện tử (Phía Bắc) 7860226|01A00,24.4,,,
2.0,Ngành Kỹ thuật hàng không (Phía Bắc) 7520120|01A01,25.85,,,
3.0,Ngành CHTM PK-KQ và Tác chiến điện tử (Phía Bắc) 7860226|01A01,24.4,,,
4.0,Ngành CHTM PK-KQ và Tác chiến điện tử (Phía Nam) 7860226|02A00,22.9,,,
5.0,Ngành Kỹ thuật hàng không (Phía Nam) 7520120|02A01,24.7,,,
6.0,Ngành Kỹ thuật hàng không (Phía Nam) 7520120|02A00,24.7,,,
7.0,Ngành Kỹ thuật hàng không (Phía Bắc) 7520120|01A00,25.85,,,
8.0,Ngành CHTM PK-KQ và Tác chiến điện tử (Phía Nam) 7860226|02A01,22.9,,,
