STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chỉ huy Kỹ thuật Phòng không - Không quân (Nam - phía Nam) 7860226|22A01,22.05,A01,,
2.0,Chỉ huy Kỹ thuật Phòng không - Không quân (Nam - phía Bắc) 7860226|21A01,23.7,A01,,
3.0,Chỉ huy Kỹ thuật Phòng không - Không quân (Nam - phía Nam) 7860226|22A00,22.05,A00,,
4.0,Chỉ huy Kỹ thuật Phòng không - Không quân (Nam - phía Bắc) 7860226|21A00,23.7,A00,,
