STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bất động sản 7340116,21.9,,,
2.0,Bất động sản tích hợp 7340116_TH,21.1,,,
3.0,Công nghệ tài chính 7340205,24.1,,,
4.0,Hệ thống thông tin 7340405,24.4,,,
5.0,Kế toán 7340301,24.6,,,
6.0,Kế toán tích hợp 7340301_TH,23.0,,,
7.0,Kinh tế 7310101,24.8,,,
8.0,Kinh doanh quốc tế tích hợp 7340120_TH,24.7,,,
9.0,Kinh doanh quốc tế (tiếng Anh toàn phần) 7340120TATP,25.8,,,
10.0,Luật kinh tế 7380107,24.8,,,
11.0,Marketing (tiếng Anh toàn phần) 7340115TATP,26.0,,,
12.0,Marketing (dạy bằng tiếng Anh) 7340115,25.9,,,
13.0,Marketing tích hợp 7340115_TH,24.9,,,
14.0,Ngành Kinh doanh quốc tế 7340120,25.8,,,
15.0,Ngành Quản trị khách sạn 7810201D,23.4,,,
16.0,Ngôn ngữ Anh 7220201,24.0,,,
17.0,Quản trị dịch vụ du lịch và lữ hành 7810103D,23.7,,,
18.0,Quản trị kinh doanh (tiếng Anh toàn phần) 7340101TATP,23.3,,,
19.0,Quan trị nhà hàng vả dịch vụ ăn uống (hệ Đại trả) 7810202D,22.6,,,
20.0,Quản trị kinh doanh tích hợp 7340101_TH,23.4,,,
21.0,Quản trị doanh nghiệp 7340101,24.6,,,
22.0,Tài chính – Ngân hàng tích hợp 7340201_TH,23.1,,,
23.0,Tài chính – Ngân hàng 7340201,24.2,,,
24.0,Toán kinh tế 7310108,23.6,,,
