STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chuyên ngành Luật kinh doanh 7380101_01,,,,
2.0,Chuyên ngành Toán tài chính 7310108_01,23.25,,,
3.0,Chuyên ngành Thuế trong kinh doanh 7340201_01,,,,
4.0,Chuyên ngành Ngân hàng đầu tư 7340201_03,,,,
5.0,Chuyên ngành Quản trị rủi ro tài chính và bảo hiểm 7340201_05,,,,
6.0,Chuyên ngành Quản trị lữ hành 7810103_01,,,,
7.0,Chuyên ngành Luật kinh doanh quốc tế 7380101_02,,,,
8.0,Chuyên ngành Thống kê kinh doanh 7310107_01,22.75,,,
9.0,Chuyên ngành Thị trường chứng khoán 7340201_04,,,,
10.0,Chuyên ngành Quản trị hải quan - ngoại thương 7340201_02,,,,
11.0,Chuyên ngành Ngoại thương 7340120_01,,,,
12.0,Chuyên ngành Tiếng Anh thương mại 7220201_01,,,,
13.0,Chuyên ngành Tài chính quốc tế 7340201_07,,,,
14.0,Chuyên ngành Quản trị sự kiện và dịch vụ giải trí 7810201_02,,,,
15.0,Chuyên ngành Đầu tư tài chính 7340201_06,,,,
16.0,Chuyên ngành Quản trị khách sạn 7810201_01,,,,
17.0,Kế toán 7340301,25.5,,,
18.0,Kinh doanh thương mại 7340121,25.5,,,
19.0,Marketing (dạy bằng tiếng Anh) 7340115,25.5,,,
20.0,Ngành Quản trị kinh doanh - Chuyên ngành Quản trị bệnh viện 7340101_01,23.75,,,
21.0,Ngành Hệ thống thông tin quản lý - Chuyên ngành Toán tài chính 7340405_01,23.25,,,
22.0,Ngành Kinh tế - Chuyên ngành Kinh tế chính trị 7310101_03,21.75,,,
23.0,Ngành Kinh doanh quốc tế 7340120,,,,
24.0,Ngành Kinh tế - Chuyên ngành Kinh tế học ứng dụng 7310101_01,23.5,,,
25.0,Ngành Hệ thống thông tin quản lý - Chuyên ngành Thống kê kinh doanh 7340405_02,24.25,,,
26.0,Ngành Kinh tế - Chuyên ngành Kinh tế nông nghiệp 7310101_02,21.5,,,
27.0,Quản trị doanh nghiệp 7340101,25.5,,,
28.0,Tài chính – Ngân hàng 7340201,25.5,,,
