STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo hiểm 7340204,24.8,,20500000.0,
2.0,Bất động sản 7340116,25.1,,20500000.0,
3.0,Công nghệ truyền thông 7320106,27.6,,20500000.0,
4.0,"Cử nhân tài năng (Gồm các ngành Quản trị kinh doanh, Kinh doanh quốc tế, Marketing, Tài chính - Ngân hàng, Kế toán) 7340101_ISB",27.5,,1850.0,
5.0,Hệ thống thông tin 7340405,27.1,,20500000.0,Toán nhân hệ số 2
6.0,Kế toán doanh nghiệp 7340301_01,23.1,,20500000.0,
7.0,Kế toán 7340301,25.8,,20500000.0,
8.0,Khoa học Dữ liệu 7489001,26.2,,20500000.0,
9.0,Khoa học dữ liệu (Data Science) 7460108,26.5,,20500000.0,Toán nhân hệ số 2
10.0,Kiểm toán 7340302,27.8,,20500000.0,
11.0,Kinh doanh thương mại 7340121,26.9,,20500000.0,
12.0,Kinh tế đầu tư 7310104,26.0,,20500000.0,
13.0,Kinh doanh nông nghiệp 7620114,25.8,,20500000.0,
14.0,Kinh tế 7310101,26.5,,20500000.0,
15.0,Kỹ thuật phần mềm 7480103,26.3,,20500000.0,Toán nhân hệ số 2
16.0,Logistics và Quản lý chuỗi cung ứng 7510605,27.7,,20500000.0,
17.0,Luật kinh tế 7380107,26.0,,20500000.0,
18.0,Marketing (dạy bằng tiếng Anh) 7340115,27.5,,20500000.0,
19.0,Ngành kiến trúc đô thị 7580104,24.5,,20500000.0,
20.0,Ngành Luật 7380101,25.8,,20500000.0,
21.0,Ngành Kinh doanh quốc tế 7340120,27.0,,20500000.0,
22.0,Ngôn ngữ Anh 7220201,26.1,,20500000.0,
23.0,Quản trị nhân lực 7340404,26.8,,20500000.0,
24.0,Quản lý công 7340403,24.9,,20500000.0,
25.0,Quản trị bệnh viện 7340129_td,23.6,,20500000.0,
26.0,Quản trị khách sạn 7810201,25.4,,20500000.0,
27.0,Quản trị doanh nghiệp 7340101,26.2,,20500000.0,
28.0,Quản trị dịch vụ du lịch và lữ hành 7810103,25.2,,20500000.0,
29.0,Quản lý công 7340403,24.9,,,
30.0,Tài chính – Ngân hàng 7340201,26.1,,20500000.0,
31.0,Tài chính quốc tế 7340206,26.9,,20500000.0,
32.0,Thống kê kinh tế 7310107,26.0,,20500000.0,Toán nhân hệ số 2
33.0,Thương mại điện tử 7340122,27.4,,20500000.0,Toán nhân hệ số 2
34.0,Toán kinh tế 7310108,25.8,,20500000.0,Toán nhân hệ số 2
