STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin C480201,12.0,,,Kết quả thi THPT Quốc gia
2.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102,15.0,,,Kết quả thi THPT Quốc gia
3.0,Công nghệ sinh học 7420201,15.0,,,Kết quả thi THPT Quốc gia
4.0,"Công nghệ kĩ thuật điện, điện tử C510301",12.0,,,Kết quả thi THPT Quốc gia
5.0,Công nghệ kĩ thuật công trình xây dựng C510102,12.0,,,Kết quả thi THPT Quốc gia
6.0,"Công nghệ kỹ thuật điện, điện tử 7510301",15.0,,,Kết quả thi THPT Quốc gia
7.0,Công nghệ thông tin 7480201,15.0,,,Kết quả thi THPT Quốc gia
8.0,Giáo dục Thể chất 7140206,15.0,,,Kết quả thi THPT Quốc gia
9.0,Kế toán C340301,12.0,,,Kết quả thi THPT Quốc gia
10.0,Kế toán 7340301,15.0,,,Kết quả thi THPT Quốc gia
11.0,Kiến trúc cảnh quan 7580102,15.0,,,Kết quả thi THPT Quốc gia
12.0,Luật kinh tế 7380107,15.0,,,Kết quả thi THPT Quốc gia
13.0,Ngôn ngữ Anh 7220201,15.0,,,Kết quả thi THPT Quốc gia
14.0,Quản trị kinh doanh C340101,12.0,,,Kết quả thi THPT Quốc gia
15.0,Quản trị doanh nghiệp 7340101,15.0,,,Kết quả thi THPT Quốc gia
16.0,Tài chính - Ngân hàng C340201,12.0,,,Kết quả thi THPT Quốc gia
17.0,Tài chính – Ngân hàng 7340201,15.0,,,Kết quả thi THPT Quốc gia
18.0,Tiếng Anh C220201,12.0,,,Kết quả thi THPT Quốc gia
19.0,Văn học 7220330,15.0,,,Kết quả thi THPT Quốc gia
20.0,Việt Nam học 7220113,15.0,,,Kết quả thi THPT Quốc gia
21.0,Xã hội học 7310301,15.0,,,Kết quả thi THPT Quốc gia
