STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Nghiệp vụ cảnh sát (nam) 7860100,28.0,,,Trong số 10 thí sinh cùng mức 28.0 lấy 07 thí sinh: 06 thí sinh có tổng điểm 03 môn chưa làm tròn từ 27.1 điểm; 1 thí sinh có tổng điểm 03 môn chưa làm tròn 27.05 và môn Toán đạt 9.4 điểm.
