STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật ô tô 7510205,22.9,,,
2.0,Công nghệ vật liệu 7510402,15.45,,,
3.0,Công nghệ thông tin 7480201,23.45,,,
4.0,"Công nghệ kỹ thuật điện, điện tử 7510301",15.05,,,
5.0,Công nghệ kỹ thuật nhiệt 7510206,15.1,,,
6.0,Công nghệ kỹ thuật Môi trường 7510406,15.75,,,
7.0,Công nghệ Kỹ thuật Giao thông 7510104,15.2,,,
8.0,Công nghệ kỹ thuật cơ điện tử 7510203,19.45,,,
9.0,Công nghệ kỹ thuật điều khiển và tự động hóa 7510303,21.67,,,
10.0,Công nghệ kỹ thuật xây dựng 7510103,15.1,,,
11.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,19.2,,,
12.0,Điện tử - viễn thông 7510302,16.15,,,
13.0,Kỹ thuật thực phẩm 7540102,15.05,,,
14.0,Kỹ thuật cơ sở hạ tầng 7580210,15.75,,,
15.0,Sư phạm Kỹ thuật công nghiệp 7140214,18.9,,,
