STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kĩ thuật kiến trúc C510101,,,,
2.0,Công nghệ kĩ thuật công trình xây dựng C510102,,,,
3.0,Dinh dưỡng 7720401,,,,
4.0,Kế toán 7340301,,,,
5.0,Kiến trúc cảnh quan 7580102,,,,
6.0,Kỹ thuật xây dựng 7580201,,,,
7.0,Luật kinh tế 7380107,,,,
8.0,Luật kinh tế 7850401,,,,
9.0,Quản lý tài nguyên và môi trường 7850101,,,,
10.0,Quản trị kinh doanh C340101,,,,
11.0,Quản trị doanh nghiệp 7340101,,,,
12.0,Quản lý đất đai 7850103,,,,
13.0,Quản lí đất đai C850103,,,,
14.0,Quan hệ công chúng 7360708,,,,
15.0,Tài chính - Ngân hàng C340201,,,,
16.0,Tài chính – Ngân hàng 7340201,,,,
