STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật ô tô 7510205,15.0,"A00, A01, B00, D07",,
2.0,Công nghệ kỹ thuật Môi trường 7510406,15.0,"A00, A01, B00, D07",,
3.0,Công nghệ thông tin 7480201,15.0,"A00, A01, A02, D01",,
4.0,Điều dưỡng 7720301,19.0,"A00, A01, B00, B08",,
5.0,Dược học 7720201,21.0,"A00, A02, B00, D07",,
6.0,Kế toán 7340301,15.0,"A00, A01, B00, D01",,
7.0,Kiến trúc 7580101,15.0,"H01, H04, V00, V01",,
8.0,Kỹ thuật xét nghiệm y học 7720601,15.0,"A00, A02, B00, D07",,
9.0,Kỹ thuật xây dựng 7580201,15.0,"A00, A01, B00, D01",,
10.0,Luật kinh tế 7380107,15.0,"A00, A01, C00, D01",,
11.0,Ngôn ngữ Nhật 7220209,15.0,"A01, C00, D01, D14",,
12.0,Ngôn ngữ Trung Quốc 7220204,15.0,"A00, C00, D01, D04",,
13.0,Ngôn ngữ Hàn Quốc 7220210,15.0,"A00, C00, D01",,
14.0,Quản trị Kinh doanh 7340101,15.0,"A00, A01, B00, D01",,
15.0,Quản lý nhà nước 7310205,15.0,"A00, A01, B00, D01",,
16.0,Tài chính – Ngân hàng 7340201,15.0,"A00, A01, B00, D07",,
17.0,Thú y 7640101,15.0,"A00, A01, B00, D01",,
18.0,Thương mại điện tử 7340122,15.0,"A00, A01, B00, D01",,
