STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ sinh học 7420201,24.21,,,
2.0,Dược học 7720201,25.0,,,
3.0,Hóa học 7440112,23.81,,,
4.0,Hoá dược 7720203,24.9,,,
