STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Báo chí 7320101,25.8,"C00, C14, D01, D66",16747500.0,
2.0,Báo chí (Chất lượng cao) 7320101CLC,,,,
3.0,Công tác xã hội 7760101,24.68,"C00, C19, C20, D01",16747500.0,
4.0,Công nghệ sinh học 7420201,19.0,"A01, B00, B03, B08",16868250.0,
5.0,Công nghệ thông tin (chương trình chất lượng cao) 7480201CLC,,,,
6.0,Công nghệ thông tin 7480201,21.35,"A00, A01",18364500.0,
7.0,Địa lý học 7310501,24.25,"C00, D15",16747500.0,
8.0,Giáo dục Thể chất 7140206,23.25,"T00, T02, T03, T05",15780000.0,
9.0,Giáo dục Mầm non 7140201,24.25,"M01, M09",15780000.0,
10.0,Giáo dục Chính trị 7140205,27.2,"C00, C19, C20, D66",15780000.0,
11.0,Giáo dục Công dân 7140204,27.34,"C00, C19, C20, D66",15780000.0,
12.0,Giáo dục Tiểu học 7140202,27.5,"A00, B00, C00, D01",15780000.0,
13.0,Hóa học 7440112,21.3,"A00, B00, D07",16868250.0,
14.0,Khoa học dữ liệu (Data Science) 7460108,20.1,"A00, A01",16868250.0,
15.0,Lịch sử 7229010,25.17,"C00, C19, D14",16747500.0,
16.0,Quan hệ công chúng 7320108,25.33,"C00, D01, D14, D15",16747500.0,
17.0,Quản lý tài nguyên và môi trường 7850101,21.15,"A01, B00, B03, B08",16747500.0,
18.0,Sư phạm Địa lý 7140219,27.9,"C00, D10",15780000.0,
19.0,Sư phạm Vật lý 7140211,26.0,"A00, A01, A02",15780000.0,
20.0,Sư phạm Toán học 7140209,26.18,"A00, A01",15780000.0,
21.0,Sư phạm Âm nhạc 7140221,19.05,"N00, N01",15780000.0,
22.0,Sư phạm Sinh học 7140213,25.12,"B00, B03, B08",15780000.0,
23.0,Sư phạm Hóa học 7140212,25.99,"A00, B00, D07",15780000.0,
24.0,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học) 7140210,24.21,"A00, A01",15780000.0,
25.0,Sư phạm Tin học và Công nghệ Tiểu học 7140250,26.5,"A00, B00, C00, D01",15780000.0,
26.0,Sư phạm Lịch sử 7140218,28.13,"C00, C19",15780000.0,
27.0,Sư phạm Lịch sử - Địa lý 7140249,27.43,"C00, C19, C20, D78",15780000.0,
28.0,Sư phạm Ngữ văn 7140217,27.83,"C00, C14, D66",15780000.0,
29.0,Sư phạm khoa học tự nhiên 7140247,25.24,"A00, A02, B00, D90",15780000.0,
30.0,Tâm lý học (Chất lượng cao) 7310401CLC,,,,
31.0,Tâm lý học 7310401,25.41,"B00, C00, D01, D66",16747500.0,
32.0,Văn học 7229030,26.0,"C00, C14, D15, D66",16747500.0,
33.0,Văn hoá học 7229040,24.25,"C00, C14, D15, D66",16747500.0,
34.0,Vật lý kỹ thuật 7520401,17.2,"A00, A01, A02",18364500.0,
35.0,Việt Nam học CLC 7310630CLC,,,,
36.0,Việt Nam học 7310630,24.25,"C00, D14, D15",16747500.0,
