STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ tài chính và kinh doanh số 7480209,20.0,,,
2.0,Công nghệ thông tin ứng dụng 7480210,20.0,,,
3.0,Hệ thống thông tin 7340405,22.5,,,
4.0,Kế toán 7340301,33.07,,,"NV1, NV2"
5.0,"Kế toán, phân tích và kiểm toán 7340303",22.5,,,
6.0,Kinh tế 7310101,33.5,,,NV1 -> NV11
7.0,Kinh tế phát triển 7310105,33.05,,,NV1
8.0,Kinh tế quốc tế 7310106,35.33,,,NV1
9.0,Kỹ thuật hệ thống công nghiệp và Logistics 7520139,20.0,,,
10.0,Marketing (dạy bằng tiếng Anh) 7340115,23.0,,,
11.0,Ngành Kinh doanh quốc tế 7340120,24.0,,,
12.0,Ngôn ngữ Anh 7220201,24.0,,,
13.0,Phân tích dữ liệu kinh doanh 7340125,23.5,,,
14.0,Quản trị doanh nghiệp 7340101,33.93,,,"NV1, NV2"
15.0,Quản lí (song bằng VNU-Keuka) 7340108,21.5,,,
16.0,Tài chính – Ngân hàng 7340201,33.18,,,"NV1, NV2, NV3, NV4"
17.0,Tin học và kỹ thuật máy tính 7480111,22.5,,,
18.0,Tự động hóa và Tin học (Kỹ sư) 7510306,22.0,,,
