STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Báo mạng điện tử 607,,,,
2.0,Báo phát thanh 604,,,,
3.0,Báo in 602,,,,
4.0,Báo truyền hình 605,,,,
5.0,Chủ nghĩa xã hội khoa học 7229008,20.0,,,
6.0,Công tác xã hội 7760101,22.0,,,
7.0,Kinh tế chính trị 7310102,22.0,,,
8.0,Lịch sử 7229010,,,,
9.0,Ngành Công tác xã hội (Sử dụng chứng chỉ Tiếng Anh) 7760101M,,,,
10.0,Ngành Truyền thông đa phương tiện (Sử dụng chứng chỉ Tiếng Anh) 7320104M,,,,
11.0,Ngành Xuất bản 7320401,,,,
12.0,"Ngành Báo chí, chuyên ngành Báo truyền hình (chất lượng cao) (Sử dụng chứng chỉ Tiếng Anh) 608M",,,,
13.0,"Ngành Báo chí, chuyên ngành Báo mạng điện tử (chất lượng cao) (Sử dụng chứng chỉ Tiếng Anh) 609M",,,,
14.0,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ quốc tế và truyền thông toàn cầu (chất lượng cao) 614",32.0,,,
15.0,Ngành Ngôn ngữ Anh (Sử dụng chứng chỉ Tiếng Anh) 7220201M,,,,
16.0,"Ngành Báo chí, chuyên ngành Báo in (Sử dụng chứng chỉ Tiếng Anh) 602M",,,,
17.0,"Ngành Báo chí, chuyên ngành Quay phim truyền hình 606",,,,
18.0,"Ngành Kinh tế, chuyên ngành Kinh tế và Quản lý (chất lượng cao) (Sử dụng chứng chỉ Tiếng Anh) 528M",,,,
19.0,"Ngành Chính trị học, chuyên ngành Văn hóa phát triển 535",20.0,,,
20.0,Ngành Truyền thông đại chúng (Sử dụng chứng chỉ Tiếng Anh) 7320105M,,,,
21.0,"Ngành Quan hệ quốc tế, chuyên ngành Thông tin đối ngoại (Sử dụng chứng chỉ Tiếng Anh) 610M",,,,
22.0,"Ngành Quan hệ công chúng, chuyên ngành Quan hệ công chúng chuyên nghiệp 615",33.0,,,
23.0,"Ngành Quan hệ công chúng, chuyên ngành Truyền thông marketing (chất lượng cao) 616",33.0,,,
24.0,"Ngành Báo chí, chuyên ngành Ảnh báo chí (Sử dụng chứng chỉ Tiếng Anh) 603M",,,,
25.0,"Ngành Báo chí, chuyên ngành Báo phát thanh (Sử dụng chứng chỉ Tiếng Anh) 604M",,,,
26.0,"Ngành Kinh tế, chuyên ngành Quản lý kinh tế 527",23.0,,,
27.0,"Ngành Kinh tế, chuyên ngành Kinh tế và Quản lý (Sử dụng chứng chỉ Tiếng Anh) 529M",,,,
28.0,"Ngành Báo chí, chuyên ngành Ảnh báo chí 603",,,,
29.0,"Ngành Báo chí, chuyên ngành Quay phim truyền hình (Sử dụng chứng chỉ Tiếng Anh) 606M",,,,
30.0,"Ngành Kinh tế, chuyên ngành Kinh tế và Quản lý 529",21.0,,,
31.0,"Ngành Chính trị học, chuyên ngành Chính sách công 536",19.0,,,
32.0,Ngành Quản lý nhà nước (Sử dụng chứng chỉ Tiếng Anh) 7310205M,,,,
33.0,Ngành Xuất bản 7320401M,,,,
34.0,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ quốc tế và truyền thông toàn cầu (chất lượng cao) (Sử dụng chứng chỉ Tiếng Anh) 614M",,,,
35.0,"Ngành Lịch sử, chuyên ngành Lịch sử Đảng Cộng sản Việt Nam 7229010M",,,,
36.0,Ngành Truyền thông quốc tế (Sử dụng chứng chỉ Tiếng Anh) 7320107M,,,,
37.0,Ngành Quảng cáo (Sử dụng chứng chỉ Tiếng Anh) 7320110M,,,,
38.0,"Ngành Báo chí, chuyên ngành Báo mạng điện tử (chất lượng cao) 609",,,,
39.0,"Ngành Quan hệ quốc tế, chuyên ngành Quan hệ chính trị và truyền thông quốc tế (Sử dụng chứng chỉ Tiếng Anh) 611M",,,,
40.0,"Ngành Báo chí, chuyên ngành Báo truyền hình (Sử dụng chứng chỉ Tiếng Anh) 605M",,,,
41.0,"Ngành Báo chí, chuyên ngành Báo truyền hình (chất lượng cao) 608",,,,
42.0,"Ngành Chính trị học, chuyên ngành Chính trị học phát triển 531",20.0,,,
43.0,"Ngành Chính trị học, chuyên ngành Tư tưởng Hồ Chí Minh 533",20.0,,,
44.0,"Ngành Quan hệ công chúng, chuyên ngành Quan hệ công chúng chuyên nghiệp (Sử dụng chứng chỉ Tiếng Anh) 615M",,,,
45.0,"Ngành Quan hệ công chúng, chuyên ngành Truyền thông marketing (chất lượng cao) (Sử dụng chứng chỉ Tiếng Anh) 616M",,,,
46.0,"Ngành Chính trị học, chuyên ngành Truyền thông chính sách (Sử dụng chứng chỉ Tiếng Anh) 538M",,,,
47.0,"Ngành Báo chí, chuyên ngành Báo mạng điện tử (Sử dụng chứng chỉ Tiếng Anh) 607M",,,,
48.0,"Ngành Kinh tế, chuyên ngành Quản lý kinh tế (Sử dụng chứng chỉ Tiếng Anh) 527M",,,,
49.0,"Ngành Chính trị học, chuyên ngành Quản lý hoạt động tư tưởng - văn hóa 530",20.0,,,
50.0,"Ngành Chính trị học, chuyên ngành Quản lý xã hội 532",20.0,,,
51.0,Ngành Xã hội học (Sử dụng chứng chỉ Tiếng Anh) 7310301M,,,,
52.0,Ngành Quản lý công (Sử dụng chứng chỉ Tiếng Anh) 7340403M,,,,
53.0,Ngôn ngữ Anh 7220201,33.0,,,
54.0,Quản lý nhà nước 7310205,,,,
55.0,Quản lý công 7340403,,,,
56.0,Quảng cáo 7320110,32.0,,,
57.0,Truyền thông đại chúng 7320105,,,,
58.0,Truyền thông đa phương tiện 7320104,,,,
59.0,Truyền thông quốc tế 7320107,,,,
60.0,Xã hội học 7310301,22.0,,,
61.0,Xây dựng Đảng và Chính quyền nhà nước 7310202,22.0,,,
