STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chính trị học 7310201,14.5,,,
2.0,Công nghệ kỹ thuật ô tô 7510205,14.0,,,
3.0,Công tác xã hội 7760101,14.0,,,
4.0,Công nghệ chế biến lâm sản 7549001,14.75,,,
5.0,Địa lý học 7310501,14.0,,,
6.0,Giáo dục Mầm non 7140201,19.0,,,
7.0,Giáo dục học 7140101,14.0,,,
8.0,Giáo dục Tiểu học 7140202,20.0,,,
9.0,Hệ thống thông tin 7480104,14.0,,,
10.0,Hóa học 7440112,14.5,,,
11.0,Kế toán 7340301,16.5,,,
12.0,Khoa học môi trường 7440301,14.0,,,
13.0,Kiến trúc 7580101,14.0,,,
14.0,Kỹ thuật điện 7520201,14.0,,,
15.0,Kỹ thuật cơ điện tử 7520114,14.0,,,
16.0,Kỹ thuật phần mềm 7480103,14.0,,,
17.0,Kỹ thuật xây dựng 7580201,14.0,,,
18.0,Lịch sử 7229010,14.25,,,
19.0,Logistics và Quản lý chuỗi cung ứng 7510605,14.5,,,
20.0,Ngành Kỹ thuật điều khiển & Tự động hóa 7520216,14.0,,,
21.0,Ngành Luật 7380101,16.5,,,
22.0,Ngôn ngữ Trung Quốc 7220204,16.0,,,
23.0,Ngôn ngữ Anh 7220201,16.0,,,
24.0,Quản lý tài nguyên và môi trường 7850101,14.0,,,
25.0,Quản lý nhà nước 7310205,15.0,,,
26.0,Quản trị doanh nghiệp 7340101,16.5,,,
27.0,Quản lý đất đai 7850103,14.0,,,
28.0,Quản lý công nghiệp 7510601,14.0,,,
29.0,Quốc tế học 7310601,14.25,,,
30.0,Quy hoạch vùng và đô thị 7580105,14.75,,,
31.0,Sinh học ứng dụng 7420203,14.25,,,
32.0,Sư phạm Lịch sử 7140218,,,,
33.0,Sư phạm Ngữ văn 7140217,,,,
34.0,Tài chính – Ngân hàng 7340201,16.0,,,
35.0,Tâm lý học 7310401,14.0,,,
36.0,Thiết kế đồ họa 7210403,14.0,,,
37.0,Toán học 7460101,15.0,,,
38.0,Văn học 7229030,15.0,,,
39.0,Văn hoá học 7229040,14.0,,,
40.0,Vật lý học 7440102,15.0,,,
