STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,19.75,,,
2.0,Đông phương học 7310608,20.25,,,
3.0,Kế toán 7340301,15.0,,,
4.0,Luật kinh tế 7380107,15.0,,,
5.0,Ngành Kinh doanh quốc tế 7340120,25.0,,,Môn Anh hệ số 2
6.0,Ngôn ngữ Anh 7220201,30.0,,,Môn Anh hệ số 2
7.0,Ngôn ngữ Trung Quốc 7220204,22.25,,,
8.0,Quản trị dịch vụ du lịch và lữ hành 7810103,20.5,,,
9.0,Quản trị doanh nghiệp 7340101,23.75,,,Môn Anh hệ số 2
10.0,Quan hệ quốc tế 7310206,24.0,,,Môn Anh hệ số 2
11.0,Quản trị khách sạn 7810201,19.0,,,
12.0,Tài chính – Ngân hàng 7340201,16.0,,,
