STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo hộ lao động 7850201,21.5,,,
2.0,Công nghệ kỹ thuật điện tử - viễn Ihông 7510302C,16.0,,,
3.0,Công nghệ kỹ thuật môi trường 7510406C,17.0,,,
4.0,"Công nghệ kỹ thuật điện, điện tử 7510301",19.5,,,
5.0,Công nghệ kỹ thuật hoá học 7510401,17.0,,,
6.0,Công nghệ kỹ thuật Môi trường 7510406,17.0,,,
7.0,Công nghệ kỹ thuật cơ điện tử 7510203C,16.0,,,
8.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,19.5,,,
9.0,Công nghệ may 7540204,18.0,,,
10.0,Công nghệ thực phẩm 7540101,18.5,,,
11.0,Công nghệ sinh học 7420201,17.0,,,
12.0,Công nghệ kỹ thuật cơ khí 7510201C,17.5,,,
13.0,Công nghệ chế tạo máy 7510202C,16.0,,,
14.0,Công nghệ sinh học 7420201C,17.0,,,
15.0,"Công nghệ kỹ thuật điện, điện lử 7510301C",16.5,,,
16.0,Công nghệ thực phẳm 7540101C,16.0,,,
17.0,Công nghệ chế tạo máy 7510202,17.5,,,
18.0,Công nghệ kỹ thuật nhiệt 7510206,17.0,,,
19.0,Công nghệ kỹ thuật máy tính 7480108,17.5,,,
20.0,Công nghệ kỹ thuật hoá học (Chương trình chất lượng cao) 7510401C,16.0,,,
21.0,Công nghệ kỹ thuật cơ điện tử 7510203,19.5,,,
22.0,Công nghệ kỹ thuật ô tô 7510205,21.5,,,
23.0,Công nghệ thông tin 7480201,19.5,,,
24.0,Đảm bảo chất lượng và an toàn thực phẩm 7540106,17.0,,,
25.0,Điện tử - viễn thông 7510302,17.5,,,
26.0,Dinh dưỡng và khoa học thực phẩm 7720497,17.0,,,
27.0,Kế toán 7340301,19.0,,,
28.0,Kế toán (CT chất lượng cao) 7340301C,16.5,,,
29.0,Kinh doanh quốc tế (Chương trình chất lượng cao) 7340120C,18.0,,,
30.0,Kỹ thuật xây dựng 7580201,17.0,,,
31.0,Kỹ thuật xây dựng công trình giao thông 7580205,17.0,,,
32.0,Luật quốc tế 7380108,19.5,,,
33.0,Luật kinh tế 7380107,21.0,,,
34.0,Marketing (dạy bằng tiếng Anh) 7340115,19.5,,,
35.0,Marketing 7340115C,17.0,,,
36.0,Ngành Kinh doanh quốc tế 7340120,20.5,,,
37.0,Ngành Kỹ thuật phần mềm (Hệ đại học Chất lượng cao) 7480103C,17.5,,,
38.0,Ngôn ngữ Anh 7220201,19.5,,,
39.0,Quản trị kinh doanh 7340101C,17.0,,,
40.0,Quản lý đất đai 7850103,17.0,,,
41.0,Quản trị dịch vụ du lịch và lữ hành 7810103,20.0,,,
42.0,Quản trị doanh nghiệp 7340101,19.5,,,
43.0,Tài chính – Ngân hàng (Chương trình chất lượng cao) 7340201C,16.5,,,
44.0,Tài chính – Ngân hàng 7340201,18.5,,,
45.0,Thiết kế thời trang 7210404,17.25,,,
46.0,Thương mại điện tử 7340122,19.5,,,
