STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật hoá học 7510401,18.5,,,
2.0,Công nghệ kỹ thuật cơ khí 7510201C,20.0,,,
3.0,Công nghệ thông tin (CTCLC) 7480201C,23.25,,,
4.0,Công nghệ kỹ thuật cơ điện tử 7510203,24.0,,,
5.0,Công nghệ kỳ thuật điều khiên và tự động hoả (hệ (’hất lượng cao ticng Việt) 7510303C,21.0,,,
6.0,Công nghệ kỹ thuật điều khiển và tự động hóa 7510303,24.5,,,
7.0,Công nghệ kỹ thuật máy tính 7480108,24.25,,,
8.0,Công nghệ kỹ thuật ô tô 7510205,25.5,,,
9.0,Công nghệ thực phẩm 7540101,23.0,,,
10.0,Công nghệ thực phẳm 7540101C,17.5,,,
11.0,"Công nghệ kỹ thuật điện, điện lử 7510301C",19.5,,,
12.0,Công nghệ kỹ thuật cơ điện tử 7510203C,19.5,,,
13.0,"Công nghệ kỹ thuật điện, điện tử 7510301",23.5,,,
14.0,Công nghệ chế tạo máy 7510202,22.25,,,
15.0,Công nghệ thông tin 7480201,25.25,,,
16.0,Công nghệ sinh học 7420201C,17.5,,,
17.0,Công nghệ kỹ thuật máy tinh (hệ Chất lượng cao ticng Việt) 7480108C,19.5,,,
18.0,Công nghệ chế tạo máy 7510202C,18.0,,,
19.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,23.5,,,
20.0,Công nghệ may 7540204,20.25,,,
21.0,Công nghệ kỹ thuật điện tử - viễn Ihông 7510302C,17.5,,,
22.0,Công nghệ kỹ thuật máy tính (Kỹ sư) 7510304,20.5,,,
23.0,Công nghệ kỹ thuật nhiệt 7510206,19.0,,,
24.0,Công nghệ sinh học 7420201,21.0,,,
25.0,Công nghệ kỹ thuật hoá học (Chương trình chất lượng cao) 7510401C,17.5,,,
26.0,Đảm bảo chất lượng và an toàn thực phẩm 7540106,18.5,,,
27.0,Điện tử - viễn thông 7510302,21.0,,,
28.0,Dinh dưỡng và khoa học thực phẩm 7720497,18.5,,,
29.0,Kế toán 7340301K,23.0,,,
30.0,Kế toán (CT chất lượng cao) 7340301C,23.0,,,
31.0,Kế toán 7340301,25.0,,,
32.0,Khoa học máy tính 7480101K,23.25,,,
33.0,Kiểm toán 7340302,23.75,,,
34.0,Kiểm toán 7340302C,21.75,,,
35.0,Kinh doanh quốc tế (Chương trình chất lượng cao) 7340120C,24.0,,,
36.0,Kinh doanh quốc tế 7340120K,24.0,,,
37.0,Kỹ thuật hoá phân tích 7510404,18.5,,,
38.0,Kỹ thuật xây dựng công trình giao thông 7580205,18.5,,,
39.0,Kỹ thuật xây dựng 7580201,21.0,,,
40.0,Luật quốc tế 7380108,24.25,,,
41.0,Luật kinh tế (CT chất lượng cao) 7380107C,23.25,,,
42.0,Luật kinh tế 7380107,26.0,,,
43.0,Luật quốc tế 7380108C,20.0,,,
44.0,Marketing 7340115C,24.5,,,
45.0,Marketing 7340101K (trước 2023),23.75,,,
46.0,Marketing (dạy bằng tiếng Anh) 7340115,26.0,,,
47.0,Ngành Kinh doanh quốc tế 7340120,25.5,,,
48.0,Ngôn ngữ Anh 7220201K,24.5,,,
49.0,Ngôn ngữ Anh 7220201K,224.5,,,
50.0,Ngôn ngữ Anh 7220201,24.5,,,
51.0,Quản lý tài nguyên và môi trường 7850101,18.5,,,
52.0,Quản lý tài nguyên và môi trường 7850101K,18.5,,,
53.0,Quản trị dịch vụ du lịch và lữ hành 7810103,24.0,,,
54.0,Quản lý đất đai 7850103,18.5,,,
55.0,Quản trị kinh doanh 7340101C,23.75,,,
56.0,Quản trị doanh nghiệp 7340101,25.5,,,
57.0,Quản trị kinh doanh 7340115K (trước 2023),24.5,,,
58.0,Tài chính ngân hàng 7340201K,23.5,,,
59.0,Tài chính – Ngân hàng (Chương trình chất lượng cao) 7340201C,23.5,,,
60.0,Tài chính – Ngân hàng 7340201,25.5,,,
61.0,Thiết kế thời trang 7210404,22.5,,,
62.0,Thương mại điện tử 7340122,25.0,,,
