STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Cấp thoát nưóc 7I 10104,24.92,,,Toán nhân 2
2.0,Cấp thoát nước 7110104,28.58,,,Toán nhân 2
3.0,Cơ giới hoá xây dụng 7520103(02),27.0,,,Toán nhân 2
4.0,Công nghệ thông tin 7480201,30.58,,,Toán nhân 2
5.0,Công nghệ kỹ thuật Môi trường 7510406,27.83,,,Toán nhân 2
6.0,Công nghệ kỹ thuật vật liệu xây dựng 7510105,27.83,,,Toán nhân 2
7.0,Hệ thống kỹ thuật trong công trình 7580201(02),29.83,,,Toán nhân 2
8.0,Kiến trúc cảnh quan 7580102,34.5,,,"Toán, Vẽ nhân 2"
9.0,Kinh tế xây dựng 7580301,30.17,,,Toán nhân 2
10.0,Kinh tế và quản lý bất động sản 7580302(02),28.83,,,Toán nhân 2
11.0,Kinh tê và quản lý đô thị 7580302(01),29.33,,,Toán nhân 2
12.0,Kỹ thuật xây dựng công trình giao thông 7580205,29.75,,,Toán nhân 2
13.0,Kỹ thuật trắc địa – bản đồ 7520503,26.58,,,Toán nhân 2
14.0,Máy xây dựng 7520103(01),27.08,,,Toán nhân 2
15.0,Ngành Kỹ thuật công trình biển 7580203,26.83,,,Toán nhân 2
16.0,Quy hoạch vùng và đô thị 7580105,24.33,,,Toán nhân 2
17.0,Tin học xây dựng 7580201(05),28.25,,,Toán nhân 2
18.0,Xây dụng Thuỷ lọi - Thuỷ điện 7580201(04),22.0,,,Toán nhân 2
19.0,Xây dụng Dân dụng và Công nghiệp 7580201(01),30.92,,,Toán nhân 2
20.0,Xây dựng Cảng - Đường thuỷ 7580201(03),26.08,,,Toán nhân 2
21.0,Xây dựng Thuỷ lợi - Thuỷ điện 758020l(04),26.33,,,Toán nhân 2
