STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,19.0,,,
2.0,Công nghệ kỹ thuật Môi trường 7510406,15.0,,,
3.0,Công nghệ kỹ thuật vật liệu xây dựng 7510105,15.0,,,
4.0,Khoa học máy tính 7480101,,,,
5.0,Kiến trúc (chuyên ngành: Kiến trúc công nghệ) 7580101_02,,,,
6.0,Kiến trúc (chuyên ngành: Nội thất) 7580101_01,18.79,,,
7.0,Kiến trúc 7580101,19.0,,,
8.0,Kinh tế xây dựng 7580301,18.0,,,
9.0,Kỹ thuật cơ khí (chuyên ngành: Máy xây dựng) 7520103_01,15.0,,,
10.0,Kỹ thuật Trắc địa - Bản đồ (Chuyên ngành: Kỹ thuật Trắc địa xây dựng - Địa chính) 7520503_01,15.0,,,
11.0,Kỹ thuật xây dựng Công trình thủy (chuyên ngành: Xây dựng Cảng - Đường thuỷ) 7580202_01,15.0,,,
12.0,Kỹ thuật công trình xây dựng (chuyên ngành: Hệ thống kỹ thuật trong công trình) 7580201_02,17.0,,,
13.0,Kỹ thuật xây dựng công trình Giao thông (Chuyên ngành: Xây dựng Cầu đường) 7580205_01,16.0,,,
14.0,Kỹ thuật xây dựng 7580201_04,,,,
15.0,Kỹ thuật xây Dựng (chuyên ngành: Xây dụng Dân dụng và Công nghiệp) 7580201 01,17.5,,,
16.0,Kỹ thuật xây dựng (chuyên ngành: Tin học xây dựng) 7580201_03,15.7,,,
17.0,Kỹ thuật xây dựng Công trình thủy (chuyên ngành: Xây dựng Thuỷ lợi - Thuỷ điện) 7580202_02,15.0,,,
18.0,Kỹ thuật cơ khí (chuyên ngành: Cơ giới hoá xây dựng) 7520103_02,15.0,,,
19.0,Kỹ thuật cơ khí (chuyên ngành: Kỹ thuật cơ điện) 7520103_03,,,,
20.0,Kỹ thuật Cấp thoát nước (chuyên ngành: Cấp thoát nước - Môi trường nước) 7580213_01,15.0,,,
21.0,Ngành Kỹ thuật công trình biển 7580203,15.0,,,
22.0,Quản lý xây dựng (chuyên ngành: Kinh tế và Quản lý đô thị). 7580302_01,16.05,,,
23.0,Quản lý xây dựng (chuyên ngành:Kinh tế và Quản lý Bất động sản). 7580302_02,15.45,,,
24.0,Quy hoạch vùng và đô thị (chuyên ngành: Quy hoạch - Kiến trúc) 7580105_01,,,,
25.0,Quy hoạch vùng và đô thị 7580105,16.23,,,
