STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chỉ huy tham mưu Lục quân (Nam - quân khu 5) 7860201|23A00|5,23.9,,,Toán >=8.4
2.0,Chỉ huy tham mưu Lục quân (Nam - quân khu 7) 7860201|23A01|7,23.55,,,
3.0,Chỉ huy tham mưu Lục quân (Nam - quân khu 9) 7860201|23A00|9,24.35,,,Toán >=7.6 Lý >=8.25
4.0,Chỉ huy tham mưu Lục quân (Nam - quân khu 7) 7860201|23A00|7,23.55,,,
5.0,Chỉ huy tham mưu Lục quân (Nam - quân khu 9) 7860201|23A01|9,24.35,,,Toán >=7.6 Lý >=8.25
6.0,Chỉ huy tham mưu Lục quân (Nam - quân khu 4) 7860201|23A00|4,20.65,,,
7.0,Chỉ huy tham mưu Lục quân (Nam - quân khu 5) 7860201|23A01|5,23.9,,,Toán >=8.4
8.0,Chỉ huy tham mưu Lục quân (Nam - quân khu 4) 7860201|23A01|4,20.65,,,
