STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ sinh học 7420201,14.0,,,
2.0,Công nghệ kỹ thuật Môi trường 7510406,14.0,,,
3.0,Công nghệ kỹ thuật cơ điện tử 7510203,14.0,,,
4.0,Công nghệ thông tin 7480201,14.0,,,
5.0,"Công nghệ kỹ thuật điện, điện tử 7510301",14.0,,,
6.0,Điện tử - viễn thông 7510302,14.0,,,
7.0,Du lịch 7310630,14.0,,,
8.0,Kế toán 7340301,14.0,,,
9.0,Kiến trúc 7580101,18.0,,,"Môn Vẽ Mỹ thuật > 4, hệ số 2"
10.0,Kinh tế xây dựng 7580301,14.0,,,
11.0,Kỹ thuật xây dựng công trình giao thông 7580205,14.0,,,
12.0,Kỹ thuật xây dựng 7580201,14.0,,,
13.0,Ngôn ngữ Trung Quốc 7220204,14.0,,,
14.0,Ngôn ngữ Nhật 7220209,14.0,,,
15.0,Ngôn ngữ Anh 7220201,14.0,,,
16.0,Quản trị dịch vụ du lịch và lữ hành 7810103,14.0,,,
17.0,Quản trị doanh nghiệp 7340101,14.0,,,
18.0,Quản trị văn phòng 7340406,14.0,,,
19.0,Tài chính – Ngân hàng 7340201,14.0,,,
