STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,"Công nghệ kĩ thuật điện, điện tử C510301",12.0,,,
2.0,Công nghệ kỹ thuật xây dựng 7510103,15.0,,,
3.0,Công nghệ kỹ thuật xây dựng C510103,12.0,,,
4.0,"Công nghệ kĩ thuật điện tử, truyền thông C510302",12.0,,,
5.0,Công nghệ thông tin 7480201,15.0,,,
6.0,Công nghệ kỹ thuật hoá học 7510401,15.0,,,
7.0,Công nghệ kĩ thuật hóa học C510401,12.0,,,
8.0,Công nghệ thông tin C480201,12.0,,,
9.0,Công tác xã hội 7760101,15.0,,,
10.0,Địa lí tự nhiên 7440217,15.0,,,
11.0,Giáo dục Thể chất 7140206,20.75,,,
12.0,Giáo dục Chính trị 7140205,18.5,,,
13.0,Giáo dục Mầm non 7140201,20.0,,,
14.0,Giáo dục Tiểu học 7140202,23.25,,,
15.0,Hóa học 7440112,15.0,,,
16.0,Kế toán 7340301,15.0,,,
17.0,Kế toán C340301,12.0,,,
18.0,Kinh tế 7310101,15.0,,,
19.0,Kỹ thuật điện 7520201,16.0,,,
20.0,Lịch sử 7220310,15.0,,,
21.0,Ngành Kỹ thuật điện tử truyền thông 7520207,15.0,,,
22.0,Ngôn ngữ Anh 7220201,24.0,,,
23.0,Nông học 7620109,15.0,,,
24.0,Quản lý đất đai 7850103,15.0,,,
25.0,Quản lí đất đai C850103,12.0,,,
26.0,Quản lý nhà nước 7310205,18.0,,,
27.0,Quản trị kinh doanh C340101,12.0,,,
28.0,Quản lý giáo dục 7140114,15.0,,,
29.0,Quản trị doanh nghiệp 7340101,15.0,,,
30.0,Sinh hoc 7420101,15.0,,,
31.0,Sư phạm Lịch sử 7140218,20.5,,,
32.0,Sư phạm Vật lý 7140211,22.75,,,
33.0,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học) 7140210,20.25,,,
34.0,Sư phạm Toán học 7140209,23.75,,,
35.0,Sư phạm Địa lý 7140219,21.25,,,
36.0,Sư phạm Ngữ văn 7140217,22.25,,,
37.0,Sư phạm Hóa học 7140212,23.0,,,
38.0,Sư phạm Sinh học 7140213,21.0,,,
39.0,Sư phạm Tiếng Anh 7140231,29.0,,,
40.0,Tài chính - Ngân hàng C340201,12.0,,,
41.0,Tài chính – Ngân hàng 7340201,15.0,,,
42.0,Tâm lý học giáo dục 7310403,15.0,,,
43.0,Toán học 7460101,15.0,,,
44.0,Văn học 7220330,15.0,,,
45.0,Vật lý học 7440102,15.0,,,
46.0,Việt Nam học 7220113,15.0,,,
