STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chính trị học 7310201|00D01,15.0,,,
2.0,Chính trị học 7310201|00C20,18.0,,,
3.0,Chính trị học 7310201|00C00,17.0,,,
4.0,Chính trị học 7310201,15.0,,,
5.0,Chuyên ngành Quản lí tài chính công 7310205-02,16.0,,,
6.0,Chuyên ngành Thanh tra 7310205-04,19.5,,,
7.0,Chuyên ngành Chính sách công 7310201-01|00C20,18.0,,,
8.0,Chuyên ngành Thanh tra 7310205-04|00A01,19.5,,,
9.0,Chuyên ngành Quản lý nhà nước về kinh tế 7310205-01|00A01,16.0,,,
10.0,Chuyên ngành Văn hóa Du lịch 7229040-01|00C20,21.0,,,
11.0,Chuyên ngành Thanh tra 7310205-04|00C00,21.5,,,
12.0,Chuyên ngành Quản lí tài chính công 7310205-02|00A01,16.0,,,
13.0,Chuyên ngành Văn hóa Truyền thông 7229040-02|00C00,20.0,,,
14.0,Chuyên ngành Văn hóa Doanh nghiệp 7229040-03,,,,
15.0,Chuyên ngành Chính sách công 7310201-01,15.0,,,
16.0,Chuyên ngành Chính sách công 7310201D-01,,,,
17.0,Chuyên ngành Thanh tra 7310205-04|00D01,19.5,,,
18.0,Chuyên ngành Quản lý nhà nước về kinh tế 7310205-01|00D01,16.0,,,
19.0,Chuyên ngành Văn hóa Truyền thông 7229040-02|00D15,18.0,,,
20.0,Chuyên ngành Văn hóa Truyền thông 7229040-02|00C20,21.0,,,
21.0,Chuyên ngành Chính sách công 7310201-01|00C00,17.0,,,
22.0,Chuyên ngành Văn hóa Du lịch 7229040-01|00C00,20.0,,,
23.0,Chuyên ngành Văn hóa Truyền thông 7229040-02,18.0,,,
24.0,Chuyên ngành Quản lý nhà nước về kinh tế 7310205-01,16.0,,,
25.0,Chuyên ngành Văn hóa Du lịch 7229040D-01,14.0,,,
26.0,Chuyên ngành Chính sách công 7310201-01|00D01,15.0,,,
27.0,Chuyên ngành Quản lí tài chính công 7310205-02|00D01,16.0,,,
28.0,Chuyên ngành Văn hóa Du lịch 7229040-01|00D15,18.0,,,
29.0,Chuyên ngành Văn hóa Du lịch 7229040-01,18.0,,,
30.0,CN Thanh tra 7380101-01QN|00C00,15.0,,,
31.0,CN Thanh tra 7380101-01QN,14.0,,,
32.0,CN Quản lý nhà nước về tôn giáo 7310205-03,16.0,,,
33.0,CN Quản lý nhà nước về tôn giáo 7310205-03|00C20,19.0,,,
