STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chăn nuôi 7620105,13.5,,,
2.0,Chính trị học 7310201,13.5,,,
3.0,Công nghệ thông tin 7480201,13.0,,,
4.0,Kế toán 7340301,13.0,,,
5.0,Kinh tế 7310101,14.4,,,
6.0,Kỹ thuật điện 7520201,13.0,,,
7.0,Ngôn ngữ Anh 7220201,13.2,,,
8.0,Phát triển nông thôn 7620116,14.0,,,
9.0,Quản trị doanh nghiệp 7340101,13.0,,,
10.0,Quản trị dịch vụ du lịch và lữ hành 7810103,13.0,,,
11.0,Quản trị văn phòng 7340406,13.0,,,
12.0,Tài chính – Ngân hàng 7340201,13.0,,,
