STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Báo chí 7320101,14.0,,,
2.0,Chăn nuôi 7620105,14.0,,,
3.0,Chính trị học 7310201,14.0,,,
4.0,Chính trị học (chuyên ngành Chính sách) 7310201_1,14.0,,,
5.0,Chính trị học (chuyên ngành Chính sách công) 7310201A,,,,
6.0,Công tác xã hội 7760101,14.0,,,
7.0,Công nghệ sinh học 7420201,14.0,,,
8.0,Công nghệ kỹ thuật hoá học 7510401,14.0,,,
9.0,Công nghệ thông tin 7480201,14.0,,,
10.0,Công nghệ kỹ thuật nhiệt 7510206,14.0,,,
11.0,Công nghệ thực phẩm 7540101,14.0,,,
12.0,Công nghệ kỹ thuật ô tô 7510205,14.0,,,
13.0,"Công nghệ kỹ thuật điện, điện tử 7510301",14.0,,,
14.0,ĐH Nuôi trồng thủy sản 7620301,14.0,,,
15.0,Điện tử - viễn thông 7510302,14.0,,,
16.0,Điều dưỡng 7720301,18.0,,,
17.0,Du lịch 7310630,14.0,,,
18.0,Giáo dục Thể chất 7140206,26.0,,,
19.0,Giáo dục Mầm non 7140201,24.0,,,
20.0,Giáo dục Quốc phòng - An ninh 7140208,18.0,,,
21.0,Giáo dục Chính trị 7140205,18.0,,,
22.0,Giáo dục Tiểu học 7140202,21.0,,,
23.0,Kế toán 7340301,15.0,,,
24.0,Khoa học môi trường 7440301,14.0,,,
25.0,Khuyến nông 7620102,14.0,,,
26.0,Kinh tế nông nghiệp 7620115,15.0,,,
27.0,Kinh tế 7310101,15.0,,,
28.0,Kinh tế xây dựng 7580301,14.0,,,
29.0,Kỹ thuật xây dựng 7580201_1,14.0,,,
30.0,Kỹ thuật xây dựng công trình giao thông 7580205,14.0,,,
31.0,Kỹ thuật xây dựng công trình thủy 7580202,14.0,,,
32.0,Kỹ thuật xây dựng 7580201,14.0,,,
33.0,Luật kinh tế 7380107,15.0,,,
34.0,Ngành Kỹ thuật điều khiển & Tự động hóa 7520216,14.0,,,
35.0,Ngành Luật 7380101,15.0,,,
36.0,Ngôn ngữ Anh 7220201,18.0,,,
37.0,Nông học 7620109_1,14.0,,,
38.0,Nông học 7620109,14.0,,,
39.0,Quản lý văn hoá 7229042,14.0,,,
40.0,Quản trị doanh nghiệp 7340101,15.0,,,
41.0,Quản lý đất đai 7850103,14.0,,,
42.0,Quản lý tài nguyên và môi trường 7850101,14.0,,,
43.0,"Quản trị kinh doanh (Liên kết với Đại học CityU, Hoa Kỳ) 7340101_1",15.0,,,
44.0,Quản lý nhà nước 7310205,14.0,,,
45.0,Quản lý giáo dục 7140114,14.0,,,
46.0,Sư phạm Hóa học 7140212,18.0,,,
47.0,Sư phạm Ngữ văn 7140217,18.0,,,
48.0,Sư phạm Toán học 7140209,18.0,,,
49.0,Sư phạm Địa lý 7140219,18.0,,,
50.0,Sư phạm Lịch sử 7140218,18.0,,,
51.0,Sư phạm Sinh học 7140213,18.0,,,
52.0,Sư phạm Vật lý 7140211,18.0,,,
53.0,Sư phạm khoa học tự nhiên 7140247,24.0,,,
54.0,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học) 7140210,18.0,,,
55.0,Sư phạm Tiếng Anh 7140231,24.0,,,
56.0,Tài chính – Ngân hàng 7340201,15.0,,,
