STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,19.75,,,
2.0,Địa lý học 7310501,,,,
3.0,Giáo dục Đặc biệt 7140203,,,,
4.0,Giáo dục Mầm non 7140201,20.0,,,
5.0,Giáo dục Quốc phòng - An ninh 7140208,,,,
6.0,Giáo dục Tiểu học 7140202,21.5,,,
7.0,Giáo dục Chính trị 7140205,,,,
8.0,Giáo dục Thể chất 7140206,20.0,,,
9.0,Hóa học 7440112,28.0,,,
10.0,Ngôn ngữ Pháp 7220203,20.0,,,
11.0,Ngôn ngữ Anh 7220201,29.5,,,
12.0,Ngôn ngữ Hàn Quốc 7220210,,,,
13.0,Ngôn ngữ Nga 7220202,,,,
14.0,Ngôn ngữ Trung Quốc 7220204,,,,
15.0,Ngôn ngữ Nhật 7220209,,,,
16.0,Quản lý giáo dục 7140114,19.5,,,
17.0,Sư phạm Tiếng Anh 7140231,32.25,,,
18.0,Sư phạm Hóa học 7140212,31.0,,,
19.0,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học) 7140210,19.0,,,
20.0,Sư phạm Lịch sử 7140218,,,,
21.0,Sư phạm Vật lý 7140211,31.5,,,
22.0,Sư phạm Toán học 7140209,33.0,,,
23.0,Sư phạm Địa lý 7140219,29.0,,,
24.0,Sư phạm Sinh học 7140213,28.0,,,
25.0,Sư phạm Tiếng Trung Quốc 7140234,,,,
26.0,Sư phạm Tiếng Nga 7140232,,,,
27.0,Sư phạm Ngữ văn 7140217,30.5,,,
28.0,Sư phạm Tiếng Pháp 7140233,22.0,,,
29.0,Tâm lý học giáo dục 7310403,17.0,,,
30.0,Tâm lý học 7310401,21.25,,,
31.0,Văn học 7220330,,,,
32.0,Vật lý học 7440102,26.0,,,
33.0,Việt Nam học 7220113,,,,
