STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chỉ huy tham mưu (Nam) 7860201|20A01,25.3,,,
2.0,Chỉ huy tham mưu (Nam) 7860201|20A00,25.3,,,
