STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Biên phòng (Nam - quân khu 5) 7860214|23A01|5,24.5,,,
2.0,Biên phòng (Nam - quân khu 5) 7860214|23C00|5,27.5,,,
3.0,Biên phòng (Nam - quân khu 9) 7860214|23A01|9,24.85,,,
4.0,Biên phòng (Nam - quân khu 9) 7860214|23C00|9,26.25,,,Văn >=8
5.0,Biên phòng (Nam - quân khu 7) 7860214|23A01|7,25.0,,,
6.0,Biên phòng (Nam - quân khu 7) 7860214|23C00|7,27.0,,,Văn >=7.75
7.0,Biên phòng (Nam - quân khu 4) 7860214|23A01|4,24.15,,,
8.0,Biên phòng (Nam - quân khu 4) 7860214|23C00|4,27.25,,,
9.0,Biên phòng (Nam - Miền Bắc) 7860214|21A01,26.35,,,
10.0,Biên phòng (Nam - Miền Bắc) 7860214|21C00,28.5,,,Văn >=7.5
11.0,Luật (Nam - Phía Nam) 7380101|22C00,26.25,,,Văn >=7.25
12.0,Luật (Nam - Phía Bắc) 7380101|21C00,27.25,,,Văn >=7
