STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo vệ thực vật 7620112,17.0,,,
2.0,Chăn nuôi 7620105,15.5,,,
3.0,Công nghệ thông tin 7480201,17.0,,,
4.0,Công nghệ sinh học 7420201,15.5,,,
5.0,Công nghệ kỹ thuật Môi trường 7510406,15.5,,,
6.0,Công nghệ kỹ thuật hoá học 7510401,,,,
7.0,Công nghệ thực phẩm 7540101,17.0,,,
8.0,ĐH Toán ứng dụng 7460112,,,,
9.0,ĐH Nuôi trồng thủy sản 7620301,15.5,,,
10.0,Du lịch 7310630,21.0,,,
11.0,Giáo dục Thể chất 51140206,15.75,,,
12.0,Giáo dục Mầm non 7140201,18.75,,,
13.0,Giáo dục Chính trị 7140205,,,,
14.0,Giáo dục Tiểu học 7140202,22.75,,,
15.0,Giáo dục Tiểu học 51140202,17.25,,,
16.0,Giáo dục Mầm non 51140201,16.0,,,
17.0,Hóa học 7440112,,,,
18.0,Kế toán 7340301,18.25,,,
19.0,Khoa học cây trồng 7620110,15.5,,,
20.0,Kinh tế quốc tế 7310106,16.75,,,
21.0,Kỹ thuật phần mềm 7480103,15.5,,,
22.0,Marketing (dạy bằng tiếng Anh) 7340115,,,,
23.0,Ngành Luật 7380101,,,,
24.0,Ngôn ngữ Anh 7220201,,,,
25.0,Phát triển nông thôn 7620116,15.75,,,
26.0,Quản trị doanh nghiệp 7340101,18.5,,,
27.0,Quản lý tài nguyên và môi trường 7850101,15.75,,,
28.0,Sinh học ứng dụng 7420203,,,,
29.0,Sư phạm Hóa học 7140212,15.75,,,
30.0,Sư phạm Ngữ văn 7140217,,,,
31.0,Sư phạm Mỹ thuật 51140222,18.25,,,
32.0,Sư phạm Địa lý 7140219,,,,
33.0,Sư phạm Âm nhạc (cao đẳng) 51140221,18.0,,,
34.0,Sư phạm Lịch sử 7140218,,,,
35.0,Sư phạm Vật lý 7140211,16.0,,,
36.0,Sư phạm Sinh học 7140213,16.25,,,
37.0,Sư phạm Tiếng Anh 51140231,14.0,,,
38.0,Sư phạm Toán học 7140209,15.5,,,
39.0,Sư phạm Tiếng Anh 7140231,,,,
40.0,Tài chính – Ngân hàng 7340201,17.75,,,
41.0,Triết học 7229001,,,,
