STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thực phẩm 7540101,20.0,"A00, B00, C02, D01",,
2.0,Công nghệ kỹ thuật năng lượng 7510403,18.9,"A00, A01, A02, C01",,
3.0,Công nghệ thông tin 7480201,23.0,"A00, A01, C01, D01",,
4.0,Công nghệ kỹ thuật cơ điện tử 7510203,22.1,"A00, A01, A02, C01",,
5.0,Công nghệ sinh học 7420201,15.45,"A02, B00, C02, D01",,
6.0,"Công nghệ kỹ thuật điện, điện tử 7510301",21.75,"A00, A01, A02, C01",,
7.0,Công nghệ kỹ thuật hoá học 7510401,19.8,"A00, A11, B00, C02",,
8.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102,22.3,"A00, A02, C01, D01",,
9.0,Công nghệ kỹ thuật điều khiển và tự động hóa 7510303,23.75,"A00, A01, A02, C01",,
10.0,Hệ thống thông tin 7480104,23.3,"A00, A01, C01, D01",,
11.0,Kế toán 7340301,23.19,"A00, C01, C02, D01",,
12.0,Khoa học máy tính 7480101,23.05,"A00, A01, C01, D01",,
13.0,Khoa học dữ liệu (Data Science) 7460108,21.95,"A00, A01, C01, D01",,
14.0,Kỹ thuật hệ thống công nghiệp 7520118,20.35,"A00, C01, C02, D01",,
15.0,Kỹ thuật phần mềm 7480103,21.9,"A00, A01, C01, D01",,
16.0,Logistics và Quản lý chuỗi cung ứng 7510605,22.15,"A00, C01, C02, D01",,
17.0,Ngành Luật 7380101,25.25,"C00, D01, D14, D15",,
18.0,Ngôn ngữ Anh 7220201,25.14,"D01, D14, D15, D66",,
19.0,Quản lý công nghiệp 7510601,22.3,"A00, C01, C02, D01",,
20.0,Quản trị Kinh doanh 7340101,23.43,"A00, C01, C02, D01",,
21.0,Quản lý xây dựng 7580302,21.25,"A00, C01, C02, D01",,
22.0,Tài chính – Ngân hàng 7340201,21.35,"A00, C01, C02, D01",,
