STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,An toàn thông tin 7480202,24.1,,,
2.0,Công nghệ thông tin 7480201,24.75,,,
3.0,Công nghệ thực phẩm 7540101,21.15,,,
4.0,Công nghệ sinh học 7420201,21.25,,,
5.0,ĐH Toán ứng dụng 7460112,25.6,,,
6.0,Hóa học 7440112,22.25,,,
7.0,Khoa học vật liệu 7440122,21.15,,,
8.0,Khoa học môi trường 7440301,22.95,,,
9.0,Kỹ thuật cơ điện tử 7520114,21.85,,,
10.0,Kỹ thuật xét nghiệm y học 7720601,21.25,,,
11.0,Kỹ thuật điện 7520201,20.3,,,
12.0,Thiên văn học 7440101,23.45,,,
13.0,Vật lý kỹ thuật 7520401,21.15,,,
