STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật Môi trường 7510406,14.0,,,
2.0,Công nghệ sinh học 7420201,14.0,,,
3.0,Điều dưỡng 7720301,15.0,,,
4.0,Đông phương học 7310608,17.5,,,
5.0,Dược học 7720201,18.0,,,
6.0,Kế toán 7340301,15.0,,,
7.0,Kiến trúc 7580101,15.0,,,
8.0,Kinh doanh thương mại 7340121,16.5,,,
9.0,"Kỹ thuật nhiệt (3 chuyên ngành: Kỹ thuật điện lạnh; Máy lạnh, điều hòa không khí và thông gió; Máy lạnh và thiết bị thực phẩm) 7520115",14.0,,,
10.0,Kỹ thuật xét nghiệm y học 7720601,15.0,,,
11.0,Kỹ thuật phần mềm 7480103,15.5,,,
12.0,Kỹ thuật xây dựng 7580201,14.5,,,
13.0,Luật kinh tế 7380107,18.0,,,
14.0,Ngôn ngữ Anh 7220201,18.0,,,
15.0,Piano 7210208,17.0,,,
16.0,Quản trị khách sạn 7810201,17.0,,,
17.0,Quản trị dịch vụ du lịch và lữ hành 7810103,17.0,,,
18.0,Quản trị doanh nghiệp 7340101,17.0,,,
19.0,Quan hệ công chúng 7320108,18.0,,,
20.0,Tài chính – Ngân hàng 7340201,16.0,,,
21.0,Tâm lý học 7310401,14.5,,,
22.0,Thanh nhạc 7210205,17.0,,,
23.0,Thiết kế thời trang 7210404,15.0,,,
24.0,Thiết kế nội thất 7580108,15.0,,,
25.0,Thiết kế đồ họa 7210403,15.0,,,
26.0,Thiết kế công nghiệp 7210402,15.0,,,
27.0,Văn học 7229030,17.0,,,
