STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ sinh học 7420201,20.0,,,
2.0,Công nghệ thực phẩm 7540101,20.0,,,
3.0,Công nghệ thông tin 7480201,24.0,,,
4.0,CTLK - Công nghệ sinh học 7520118_SB,15.0,,,
5.0,CTLK - Ngôn ngữ Anh 7220201_WE2,18.0,,,
6.0,CTLK - Quản trị kinh doanh 7480101_UN,15.0,,,
7.0,CTLK - Công nghệ thông tin 7480201_WE2,17.0,,,
8.0,CTLK - Điện tử - viễn thông 7520207_UN,17.0,,,
9.0,CTLK - Công nghệ sinh học 7420201_WE2,15.0,,,
10.0,CTLK - Ngôn ngữ Anh 7220201_WE3,18.0,,,
11.0,CTLK - Quản trị kinh doanh 7340101_AU,15.0,,,
12.0,CTLK - Quản trị kinh doanh 7340101_UH,15.0,,,
13.0,CTLK - Công nghệ thông tin 7480201_DK2,17.0,,,
14.0,CTLK - Điện tử - viễn thông 7520207_WE,17.0,,,
15.0,CTLK - Công nghệ sinh học 7420201_UN,15.0,,,
16.0,CTLK - Ngôn ngữ Anh 7220201_WE4,18.0,,,
17.0,CTLK - Quản trị kinh doanh 7340101_WE,15.0,,,
18.0,CTLK - Công nghệ thông tin 7480201_WE4,17.0,,,
19.0,CTLK - Công nghệ thực phẩm 7540101_UN,15.0,,,
20.0,CTLK - Công nghệ thông tin 7480201_UN,17.0,,,
21.0,CTLK - Công nghệ thông tin 7480201_DK25,17.0,,,
22.0,CTLK - Công nghệ sinh học 7420201_WE4,15.0,,,
23.0,CTLK - Quản trị kinh doanh 7340101_NS,15.0,,,
24.0,CTLK - Quản trị kinh doanh 7340101_WE4,15.0,,,
25.0,CTLK - Công nghệ thông tin 7480201_DK3,17.0,,,
26.0,ĐH Toán ứng dụng 7460112,20.0,,,
27.0,Hóa học 7440112,20.0,,,
28.0,Kế toán 7340301,24.5,,,
29.0,Khoa học Dữ liệu 7480109,24.0,,,
30.0,Khoa học máy tính 7480101,24.0,,,
31.0,Kỹ thuật hệ thống công nghiệp 7520118,20.0,,,
32.0,Kỹ thuật xây dựng 7580201,20.0,,,
33.0,Kỹ thuật y sinh 7520212,22.0,,,
34.0,Kỹ thuật không gian 7520121,21.0,,,
35.0,Kỹ thuật hóa học 7520301,22.0,,,
36.0,Logistics và Quản lý chuỗi cung ứng 7510605,25.75,,,
37.0,Ngành Kỹ thuật điều khiển & Tự động hóa 7520216,21.5,,,
38.0,Ngành Kỹ thuật môi trường 7520320,20.0,,,
39.0,Ngành Kỹ thuật điện tử truyền thông 7520207,21.5,,,
40.0,Ngôn ngữ Anh 7220201,25.0,,,
41.0,Quản lý xây dựng 7580302,20.0,,,
42.0,Quản trị doanh nghiệp 7340101,25.0,,,
43.0,Tài chính – Ngân hàng 7340201,24.5,,,
