STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,14.1,,,
2.0,Đông phương học 7310608,14.0,,,
3.0,Du lịch 7310630,16.75,,,
4.0,Ngành Kỹ thuật điện tử truyền thông 7520207,14.6,,,
5.0,Ngôn ngữ Pháp 7220203,16.55,,,
6.0,Ngôn ngữ Anh 7220201,14.0,,,
7.0,Ngôn ngữ Trung Quốc 7220204,14.5,,,
8.0,Ngôn ngữ Nhật 7220209,14.0,,,
9.0,Quản trị dịch vụ du lịch và lữ hành 7810103,15.25,,,
10.0,Quản trị doanh nghiệp 7340101,14.0,,,
11.0,Quản trị khách sạn 7810201,16.0,,,
12.0,Tâm lý học 7310401,14.5,,,
13.0,Văn hoá học 7229040,17.0,,,
14.0,Văn học 7229030,14.0,,,
15.0,Xã hội học 7310301,14.0,,,
