STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ sinh học 7420201,16.15,,,
2.0,Công nghệ thực phẩm 7540101,16.4,,,
3.0,Công nghệ tài chính 7340205,15.75,,,
4.0,Công nghệ thông tin 7480201,23.51,,,
5.0,Điều dưỡng 7720301,19.5,,,
6.0,Đông phương học 7310608,17.0,,,
7.0,Du lịch 7310630,18.0,,,
8.0,Du lịch 7810101,17.0,,,
9.0,Kế toán 7340301,23.0,,,
10.0,Khoa học máy tính 7480101,16.15,,,
11.0,Kinh tế 7310101,16.0,,,
12.0,Kinh doanh thương mại 7340121,15.4,,,
13.0,Logistics và Quản lý chuỗi cung ứng 7510605,23.5,,,
14.0,Marketing (dạy bằng tiếng Anh) 7340115,23.0,,,
15.0,Ngành Luật 7380101,16.05,,,
16.0,Ngành Kỹ thuật điện tử truyền thông 7520207,15.15,,,
17.0,Ngành Kỹ thuật môi trường 7520320,18.0,,,
18.0,Ngôn ngữ Nhật 7220209,16.0,,,
19.0,Ngôn ngữ Pháp 7220203,17.25,,,
20.0,Ngôn ngữ Trung Quốc 7220204,23.51,,,
21.0,Ngôn ngữ Anh 7220201,24.0,,,
22.0,Piano 7210208,17.75,,,
23.0,Quan hệ công chúng 7320108,24.0,,,
24.0,Quản trị dịch vụ du lịch và lữ hành 7810103,22.5,,,
25.0,Quản trị doanh nghiệp 7340101,17.0,,,
26.0,Quản trị khách sạn 7810201,23.5,,,
27.0,Tài chính – Ngân hàng 7340201,23.0,,,
28.0,Tâm lý học 7310401,23.5,,,
29.0,Thanh nhạc 7210205,18.25,,,
30.0,Thương mại điện tử 7340122,23.0,,,
31.0,Truyền thông đa phương tiện 7320104,24.03,,,
32.0,Văn học 7229030,16.3,,,
33.0,Văn hoá học 7229040,19.0,,,
34.0,Xã hội học 7310301,16.5,,,
