STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật ô tô 7510205,15.5,,,
2.0,Công nghệ kỹ thuật điều khiển và tự động hóa 7510303,15.5,,,
3.0,Công nghệ thông tin 7480201,15.5,,,
4.0,"Công nghệ kỹ thuật điện, điện tử 7510301",15.5,,,
5.0,Công nghệ chế tạo máy 7510202,15.5,,,
6.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,15.5,,,
7.0,Kế toán 7340301,15.5,,,
8.0,Khoa học máy tính 7480101,15.5,,,
9.0,Quản trị doanh nghiệp 7340101,15.5,,,
10.0,Tên ngành Mã ngành,,,,Ghi chú
