STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật ô tô 7510205,19.0,,,
2.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,16.0,,,
3.0,Công nghệ kỹ thuật Môi trường 7510406,15.0,,,
4.0,Công nghệ kỹ thuật cơ điện tử 7510203,17.0,,,
5.0,Công nghệ thông tin 7480201,19.0,,,
6.0,Công nghệ Kỹ thuật Giao thông 7510104,15.0,,,
7.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102,15.0,,,
8.0,Điện tử - viễn thông 7510302,16.0,,,
9.0,Hệ thống thông tin 7480104,16.0,,,
10.0,Kế toán 7340301,16.0,,,
11.0,Khai thác vận tải 7840101,15.0,,,
12.0,Kinh tế xây dựng 7580301,15.0,,,
13.0,Logistics và Quản lý chuỗi cung ứng 7510605,20.0,,,
14.0,Mạng máy tính và truyền thông dữ liệu 7480102,16.0,,,
15.0,Quản trị doanh nghiệp 7340101,16.0,,,
16.0,Tài chính – Ngân hàng 7340201,15.0,,,
17.0,Thương mại điện tử 7340122,16.0,,,
