STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102VP,15.0,,,
2.0,Công nghệ thông tin 7480201TN,15.0,,,
3.0,Công nghệ kỹ thuật giao thông (Xây dựng Cầu đường bộ) 7510104TN,15.0,,,
4.0,Công nghệ thông tin 7480201,23.0,,,
5.0,Công nghệ Kỹ thuật Giao thông 7510104,15.5,,,
6.0,Công nghệ kỹ thuật Ô tô 7510205VP,15.0,,,
7.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102TN,15.0,,,
8.0,Công nghệ kỹ thuật cơ điện tử 7510203,20.0,,,
9.0,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp 7510102,15.5,,,
10.0,Công nghệ kỹ thuật giao thông (Xây dựng Cầu đường bộ) 7510104VP,15.0,,,
11.0,Công nghệ kỹ thuật ô tô 7510205,22.0,,,
12.0,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn) 7510201,17.0,,,
13.0,Công nghệ thông tin 7480201VP,15.0,,,
14.0,Công nghệ kỹ thuật Ô tô 7510205TN,15.0,,,
15.0,Công nghệ kỹ thuật Môi trường 7510406,15.5,,,
16.0,Công nghệ kỹ thuật Điện tử - viễn thông 7510302VP,15.0,,,
17.0,Điện tử - viễn thông 7510302,18.5,,,
18.0,Hệ thống thông tin 7480104,19.5,,,
19.0,Kế toán 7340301TN,15.0,,,
20.0,Kế toán 7340301,19.0,,,
21.0,Kế toán 7340301VP,15.0,,,
22.0,Khai thác vận tải 7840101,17.0,,,
23.0,Kinh tế xây dựng 7580301VP,15.0,,,
24.0,Kinh tế xây dựng 7580301TN,15.0,,,
25.0,Kinh tế xây dựng 7580301,15.5,,,
26.0,Logistics và vận tải đa phương thức 7840101TN,15.0,,,
27.0,Logistics và Quản lý chuỗi cung ứng 7510605,24.0,,,
28.0,Logistisc và quản lý chuỗi cung ứng 7510605VP,15.0,,,
29.0,Mạng máy tính và truyền thông dữ liệu 7480102,19.0,,,
30.0,Quản trị doanh nghiệp 7340101,20.5,,,
31.0,Tài chính – Ngân hàng 7340201,19.5,,,
32.0,Thương mại điện tử 7340122,22.5,,,
