STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ thông tin 7480201,13.0,,,
2.0,Công nghệ sinh học 7420201,13.0,,,
3.0,Kế toán 7340301,13.0,,,
4.0,Kỹ thuật xây dựng 7580201,13.0,,,
5.0,Ngôn ngữ Anh 7220201,13.0,,,
6.0,Quản trị doanh nghiệp 7340101,13.0,,,
7.0,Quản trị khách sạn 7810201,13.0,,,
8.0,Tài chính – Ngân hàng 7340201,13.0,,,
