STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Dinh dưỡng 7720401,24.0,,,
2.0,Dược học 7720201,23.0,,,
3.0,Y khoa 7720101,24.25,,,
