STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chính trị học (Sư phạm Triết học) 7310201B,26.62,,,
2.0,Chính trị học (Sư phạm Triết học) 7310201C,25.05,,,
3.0,Công nghệ thông tin 7480201B,23.56,,,
4.0,Công nghệ thông tin 7480201A,23.7,,,
5.0,Công tác xã hội 7760101D,22.75,,,
6.0,Công tác xã hội 7760101C,23.48,,,
7.0,Giáo dục Quốc phòng - An ninh 7140208D,25.05,,,
8.0,Giáo dục Mầm non 7140201B,20.63,,,
9.0,Giáo dục Đặc biệt 7140203D,26.83,,,
10.0,Giáo dục công dân 7140204C,27.31,,,
11.0,Giáo dục chính trị 7140205C,27.47,,,
12.0,Giáo dục Tiểu học 7140202A,26.62,,,
13.0,Giáo dục công dân 7140204B,27.83,,,
14.0,Giáo dục chính trị 7140205B,28.13,,,
15.0,Giáo dục Mầm non 7140201C,22.35,,,
16.0,Giáo dục Quốc phòng – An ninh 7140208C,26.5,,,
17.0,Giáo dục Đặc biệt 7140203C,27.9,,,
18.0,Giáo dục Mầm non 7140201A,22.25,,,
19.0,Giáo dục Thể chất 7140206,22.85,,,
20.0,Giáo dục Tiểu học 7140202B,26.96,,,
21.0,Hỗ trợ giáo dục người khuyết tật 7760103D,21.45,,,
22.0,Hỗ trợ giáo dục người khuyết tật 7760103C,22.5,,,
23.0,Hoá học 7440112B,22.1,,,
24.0,Hóa học phân tích môi trường 7440112A,22.75,,,
25.0,Ngôn ngữ Trung Quốc (Chuyên ngành Trung - Anh) 7220204A,26.56,,,
26.0,Ngôn ngữ Anh 7220201,26.6,,,
27.0,Ngôn ngữ Trung Quốc 7220204B,26.12,,,
28.0,Quản trị dịch vụ du lịch và lữ hành 7810103C,25.8,,,
29.0,Quản lí giáo dục 7140114D,24.8,,,
30.0,Quản trị dịch vụ du lịch và lữ hành 7810103D,23.65,,,
31.0,Quản lý giáo dục 7140114C,26.5,,,
32.0,Sinh học 7420101D,19.63,,,
33.0,Sinh học 7420101B,20.71,,,
34.0,SP Vật lý 7140211D,25.8,,,
35.0,Sư phạm Mỹ thuật 7140222B,19.94,,,
36.0,Sư phạm Tiếng Pháp 7140233C,25.61,,,
37.0,Sư phạm Địa lý 7140219B,26.05,,,
38.0,Sư phạm Hóa học (đào tạo GV THCS) 7140212B,26.36,,,
39.0,Sư phạm Vật lý (đào tạo GV THCS) 7140211B,25.95,,,
40.0,Sư phạm Tin học 7140210B,23.66,,,
41.0,Sư phạm Công nghệ 7140246A,21.15,,,
42.0,Sư phạm Âm nhạc 7140221A,19.55,,,
43.0,Sư phạm Sinh học (dạy Sinh bằng tiếng Anh) 7140213D,22.85,,,
44.0,Sư phạm Ngữ văn 7140217D,26.4,,,
45.0,Sư phạm Toán học 7140209B,27.63,,,
46.0,Sư phạm Tiếng Anh 7140231A,27.54,,,
47.0,Sư phạm Tiếng Pháp 7140233D,25.73,,,
48.0,Sư phạm Địa lý 7140219C,27.67,,,
49.0,Sư phạm Sinh học (đào tạo GV THCS) 7140213B,24.93,,,
50.0,Sư phạm Vật lý 7140211C,25.36,,,
51.0,Sư phạm Toán học 7140209A,26.23,,,
52.0,Sư phạm Lịch sử 7140218D,27.76,,,
53.0,Sư phạm Mĩ thuật 7140222A,18.3,,,
54.0,Sư phạm hoá học 7140212C,26.68,,,
55.0,Sư phạm Vật lý (đào tạo GV THPT) 7140211A,25.89,,,
56.0,Sư phạm Tin học (đào tạo giáo viên dạy Tin học bằng tiếng Anh) 7140210A,24.2,,,
57.0,Sư phạm Công nghệ 7140246C,20.15,,,
58.0,Sư phạm Âm nhạc 7140221B,18.5,,,
59.0,Sư phạm Ngữ văn 7140217C,27.83,,,
60.0,Sư phạm Lịch sử 7140218C,28.42,,,
61.0,Sư phạm Hóa học (đào tạo GV THPT) 7140212A,26.13,,,
62.0,Sư phạm Toán học (dạy Toán bằng tiếng Anh) 7140209D,27.43,,,
63.0,Tâm lý học giáo dục 7310403D,25.7,,,
64.0,Tâm lý học 7310401C,25.89,,,
65.0,Tâm lý học giáo dục 7310403C,26.5,,,
66.0,Tâm lý học 7310401D,25.15,,,
67.0,Toán học 7460101D,25.02,,,
68.0,Toán học 7460101A,25.31,,,
69.0,Triết học 7229001C,24.2,,,
70.0,Triết học 7229001B,25.8,,,
71.0,Văn học 7229030D,25.4,,,
72.0,Văn học 7229030C,26.5,,,
73.0,Việt Nam học 7310630D,22.75,,,
74.0,Việt Nam học 7310630C,24.87,,,
