STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ sinh học 7420201,15.0,,,
2.0,Công nghệ thông tin 7480201,18.25,,,
3.0,Điện tử - viễn thông 7510302,20.0,,,
4.0,Kế toán 7340301,19.5,,,
5.0,Kiến trúc cảnh quan 7580102,19.0,,,
6.0,Luật quốc tế 7380108,17.25,,,
7.0,Luật kinh tế 7380107,19.5,,,
8.0,Ngành Luật 7380101,16.0,,,
9.0,Ngôn ngữ Trung Quốc 7220204,22.5,,,
10.0,Ngôn ngữ Anh 7220201,25.5,,,
11.0,Quản trị doanh nghiệp 7340101,19.0,,,
12.0,Tài chính – Ngân hàng 7340201,,,,
13.0,Thiết kế công nghiệp 7210402,,,,
