STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công tác xã hội 7760101,15.0,,,
2.0,Đồ hoạ 7210104,15.0,,,
3.0,Giáo dục Mầm non 7140201,15.0,,,
4.0,Giới và phát triển 7340103,15.0,,,
5.0,Hội hoạ 7210103,15.0,,,
6.0,Ngôn ngữ Anh 7220201,15.0,,,
7.0,Quản lý nhà nước 7310205,15.0,,,
8.0,Quản lí văn hoá 7220342,15.0,,,
9.0,Quản trị khách sạn 7340107,15.0,,,
10.0,Quản lý thể dục thể thao (Chuyên ngành Kinh doanh thể thao và sự kiện) 7220343,15.0,,,
11.0,Sư phạm Mỹ thuật 7140222,15.0,,,
12.0,Sư phạm Âm nhạc 7140221,15.0,,,
13.0,Thanh nhạc 7210205,15.0,,,
14.0,Thiết kế thời trang 7210404,15.0,,,
15.0,Thông tin - thư viện 7320201,15.0,,,
16.0,Việt Nam học 7220113,15.0,,,
