STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Giáo dục Thể chất 51140206,,,,
2.0,Giáo dục Tiểu học 7140202,18.5,,,
3.0,Giáo dục Mầm non 51140201,16.0,,,"Môn Năng khiếu hệ số 2, đã quy đổi"
4.0,Giáo dục Mầm non 7140201,18.0,,,"Môn Năng khiếu hệ số 2, đã quy đổi"
5.0,Giáo dục Tiểu học 51140202,16.0,,,
6.0,Kế toán 7340301,15.0,,,
7.0,Khoa học môi trường 7440301,15.0,,,
8.0,Ngôn ngữ Anh 7220201,16.0,,,"Môn Tiếng Anh hệ số 2, đã quy đổi"
9.0,Quản trị doanh nghiệp 7340101,16.0,,,
10.0,Quản lý đất đai 7850103,20.8,,,
11.0,Sư phạm Ngữ văn (cao đẳng) 51140217,19.8,,,
12.0,Sư phạm Vật lý 7140211,24.7,,,
13.0,Sư phạm Tiếng Anh 7140231,18.0,,,"Môn Tiếng Anh hệ số 2, đã quy đổi"
14.0,Sư phạm Mỹ thuật 51140222,,,,
15.0,Sư phạm Vật lý (cao đẳng) 51140211,16.0,,,
16.0,Sư phạm Sinh học 7140213,18.5,,,
17.0,Sư phạm Âm nhạc (cao đẳng) 51140221,,,,
18.0,Sư phạm Tin học (cao đẳng) 51140210,,,,
19.0,Sư phạm Hóa học 7140212,18.0,,,
20.0,Sư phạm Hóa học (Hóa - Sinh) 51140212,19.5,,,
21.0,Sư phạm Toán học 7140209,18.0,,,
22.0,Sư phạm Lịch sử 7140218,22.6,,,
23.0,Sư phạm Toán học (Toán - Tin) 51140209,19.0,,,
24.0,Sư phạm Ngữ văn 7140217,18.0,,,
25.0,Sư phạm Tiếng Anh 51140231,16.0,,,"Môn Tiếng Anh hệ số 2, đã quy đổi"
