STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Châu Á - Thái Bình Dương học HQT08,,,36000000.0,
2.0,Hàn Quốc học HQT08-01,26.83,"A01, D01, D07",36000000.0,
3.0,Hàn Quốc học HQT08-01,28.83,"A01, C00, D01, D07",,
4.0,Hoa Kỳ học HQT08-02,26.55,"A01, C00, D01, D07",,
5.0,Hoa Kỳ học HQT08-02,28.55,"A01, C00, D01, D07",,
6.0,Kinh doanh quốc tế HQT06,26.6,"A01, D01, D07",45000000.0,
7.0,Kinh tế quốc tế HQT03,25.47,"A00, A01, D01, D03, D04, D06, D07",,
8.0,Kinh tế quốc tế HQT03,26.47,"A01, D01, D07",45000000.0,
9.0,Kinh doanh quốc tế HQT06,25.6,"A00, A01, D01, D03, D04, D06, D07",,
10.0,Luật thương mại quốc tế HQT07,,,34000000.0,
11.0,Luật quốc tế HQT04,25.55,D06,,
12.0,Luật quốc tế HQT04,28.55,"A00, A01, D01, D06, D07",,
13.0,Luật quốc tế HQT04,27.05,"A01, D01, D07",45000000.0,
14.0,Ngôn ngữ Anh HQT02,35.58,"A01, D01, D07",45000000.0,
15.0,Nhật Bản học HQT08-03,28.73,"A01, C00, D01, D06, D07",,
16.0,Nhật Bản học HQT08-03,25.73,D06,,
17.0,Nhật Bản học HQT08-03,26.73,"A01, D01, D07",,
18.0,Quan hệ quốc tế HQT01,26.76,"A01, D01, D07",45000000.0,
19.0,Quan hệ quốc tế HQT01,25.76,"D03, D04, D06",,
20.0,Quan hệ quốc tế HQT01,28.76,"A01, C00, D01, D03, D04, D06, D07",,
21.0,Trung Quốc học HQT08-04,27.2,"A01, D01, D07",,
22.0,Trung Quốc học HQT08-04,26.2,D04,,
23.0,Trung Quốc học HQT08-04,29.2,"A01, C00, D01, D04, D07",,
24.0,Truyền thông quốc tế HQT05,29.05,"A01, C00, D01, D07",,
25.0,Truyền thông quốc tế HQT05,27.05,"A01, D01, D07",45000000.0,
26.0,Truyền thông quốc tế HQT05,26.05,"A01, D01, D07",,
