STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo vệ thực vật 7620112,,,,
2.0,Chăn nuôi 7620105,,,,
3.0,Công nghệ thông tin 7480201,,,,
4.0,ĐH Nuôi trồng thủy sản 7620301,,,,
5.0,Dịch vụ thú y C640201,,,,
6.0,Giáo dục Tiểu học C140202,,,,
7.0,Giáo dục Mầm non C140201,,,,
8.0,Giáo dục Thể chất C140206,,,,
9.0,Kế toán 7340301,,,,
10.0,Kế toán C340301,,,,
11.0,Khoa học máy tính C480101,,,,
12.0,Khoa học cây trồng C620110,,,,
13.0,Ngôn ngữ Anh 7220201,,,,
14.0,Sư phạm Lịch sử (Địa lý) C140218,,,,
15.0,Sư phạm Địa lý (Lịch sử) C140219,,,,
16.0,Sư phạm Toán học 7140209,,,,
17.0,Sư phạm Tiếng Anh C140231,,,,
18.0,Sư phạm Toán học (Toán - Tin) C140209,,,,
19.0,Tiếng Việt & Văn hóa Việt Nam 7220101,,,,
20.0,Việt Nam học C220113,,,,
