STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,An toàn thông tin 7480202,26.55,,,TTNV <=5
2.0,"Công nghệ kỹ thuật điện, điện tử 7510301",25.35,,,TTNV <=7
3.0,Công nghệ tài chính 7340208,25.9,,,TTNV <=9
4.0,Công nghệ thông tin 7480201,26.9,,,TTNV <=1
5.0,Công nghệ đa phương tiện 7329001,26.35,,,TTNV <=2
6.0,Kế toán 7340301,25.75,,,TTNV <=2
7.0,Marketing (dạy bằng tiếng Anh) 7340115,26.45,,,TTNV <=3
8.0,Ngành Kỹ thuật điện tử truyền thông 7520207,25.65,,,TTNV <=1
9.0,Quản trị doanh nghiệp 7340101,25.9,,,TTNV <=4
10.0,Thương mại điện tử 7340122,26.5,,,TTNV <=4
11.0,Truyền thông đa phương tiện 7320104,26.55,,,TTNV <=6
