STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Công nghệ đa phương tiện 7480299,23.0,,,
2.0,Công nghệ đa phương tiện 7480203,22.5,,,
3.0,"Công nghệ kĩ thuật điện tử, truyền thông C510302",15.75,,,
4.0,Công nghệ thông tin 7480201,23.75,,,
5.0,"Công nghệ kỹ thuật điện, điện tử 7510301",21.75,,,
6.0,Kế toán C340301,14.75,,,
7.0,Kế toán 7340301,21.25,,,
8.0,Marketing (dạy bằng tiếng Anh) 7340115,21.0,,,
9.0,Ngành Kỹ thuật điện tử truyền thông 7520207,22.25,,,
10.0,Quản trị doanh nghiệp 7340101,21.0,,,
11.0,Truyền thông đa phương tiện 7320104,22.0,,,
