STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,An toàn thông tin 7480202,26.04,,,
2.0,Báo chí 7320101,25.36,,,
3.0,Công nghệ thông tin 7480201,26.59,,,
4.0,Công nghệ thông tin chất lượng cao 7480201 _CLC,25.38,,,
5.0,Công nghệ đa phương tiện 7329001,25.89,,,
6.0,"Công nghệ kỹ thuật điện, điện tử 7510301",25.01,,,
7.0,Cử nhân Công nghệ thông tin (định hướng ứng dụng) 7480201 _UDU,23.76,,,
8.0,Khoa học máy tính 7480101,26.55,,,
9.0,Mạng máy tính và truyền thông dữ liệu 7480102,24.88,,,
10.0,Ngành Kỹ thuật điện tử truyền thông 7520207,25.68,,,
11.0,Ngành Kỹ thuật điều khiển & Tự động hóa 7520216,25.4,,,
12.0,Quản trị doanh nghiệp 7340101,25.15,,,
13.0,Truyền thông đa phương tiện 7320104,26.33,,,
