STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chăn nuôi thú y 7620106,15.0,,,
2.0,Công nghệ thông tin 7480201,16.0,,,
3.0,Du lịch 7810101,15.0,,,
4.0,Giáo dục Mầm non 7140201,25.67,,,
5.0,Giáo dục Tiểu học 7140202,27.63,,,
6.0,Kế toán 7340301,18.0,,,
7.0,Khoa học cây trồng 7620110,15.0,,,
8.0,Kiểm toán 7340302,15.0,,,
9.0,Kinh tế 7310101,15.0,,,
10.0,Kỹ thuật xây dựng 7580201,15.0,,,
11.0,Kỹ thuật điện 7520201,15.0,,,
12.0,Luật kinh tế 7380107,15.0,,,
13.0,Ngành Luật 7380101,16.0,,,
14.0,Ngôn ngữ Anh 7220201,16.0,,,
15.0,Quản lý tài nguyên và môi trường 7850101,15.0,,,
16.0,Quản trị doanh nghiệp 7340101,16.5,,,
17.0,Quản trị khách sạn 7810201,15.0,,,
18.0,Quản lý đất đai 7850103,15.0,,,
19.0,Sư phạm Tiếng Anh 7140231,25.98,,,
20.0,Sư phạm khoa học tự nhiên 7140247,24.78,,,
21.0,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học) 7140210,22.15,,,
22.0,Tài chính – Ngân hàng 7340201,15.0,,,
23.0,Tâm lý học 7310401,15.0,,,
24.0,Truyền thông đa phương tiện 7320104,15.0,,,
