STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo hộ lao động 7850201,22.0,"A00, A01, B00, D07",31680000.0,
2.0,Công tác xã hội 7760101,29.45,"A01, C00, C01, D01",27060000.0,
3.0,"Công nghệ thông tin (song bằng, 2+2) - chương trình liên kết Đại học La Trobe (Úc) DK7480101L",28.0,"A01, D01",77000000.0,
4.0,Công nghệ sinh học - Chất lượng cao giảng dạy 100% tiếng Anh FA7420201,24.0,"B00, D08",83000000.0,
5.0,Công nghệ sinh học 7420201,25.0,"A00, B00, D08",31680000.0,
6.0,"Công nghệ thông tin (song bằng, 2+2) - Chương trình liên kết Đại học La Trobe (Úc) K7480101L",28.0,"A01, D01",,
7.0,Công nghệ sinh học- CT dự bị đh bằng tiếng anh D7420201,24.0,"B00, B08",,
8.0,Công nghệ sinh học - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7420201,23.0,"A00, B00, D08",54000000.0,
9.0,Công nghệ kỹ thuật Môi trường 7510406,22.0,"A00, A01, B00, D07",31680000.0,
10.0,ĐH Toán ứng dụng 7460112,31.0,"A00, A01",27060000.0,
11.0,Dược học 7720201,31.45,"A00, B00, D07",60720000.0,
12.0,Kế toán 7340301,32.4,"A00, A01, C01, D07",27060000.0,
13.0,"Kế toán (song bằng, 3+1) - chương trình liên kết Đại học West of England, Bristol (Anh) DK7340301",24.0,"A01, D01",78000000.0,
14.0,Kế toán (chuyên ngành: Kế toán quốc tế) - Chất lượng cao giảng dạy 100% tiếng Anh FA7340301,24.0,"A01, D01",80000000.0,
15.0,Kế toán - Chất lượng cao F7340301,27.0,"A00, A01, C00, D01",52000000.0,
16.0,Kế toán -Chương trình học 02 năm đầu tại Nha Trang N7340301,22.0,"A00, A01, C01, D01",20500000.0,
17.0,Kế toán- Dự bị đh bằng tiếng anh D7340301,24.0,"A01, D01",,
18.0,"Kế toán (song bằng 3+1) Đại học West of England, Bristol (Vương Quốc Anh) K7340301",24.0,"A01, D01",,
19.0,Khoa học máy tính (đơn bằng 2+2) - Chương trình liên kết Đại học Kỹ thuật Ostrava (CH Séc) K7480101T,28.0,"A01, D01",,
20.0,Khoa học máy tính- CT dự bị đh bằng tiếng anh D7480101,28.0,"A01, D01",,
21.0,Khoa học máy tính - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7480101,30.8,"A00, A01, D01",54000000.0,
22.0,Khoa học máy tính 7480101,33.0,"A00, A01, D01",31680000.0,
23.0,Khoa học máy tính - Chất lượng cao giảng dạy 100% tiếng Anh FA7480101,28.0,"A01, D01",83000000.0,
24.0,Khoa học môi trường 7440301,22.0,"A00, A01, B00, D07",31680000.0,
25.0,Khoa học máy tính phân hiệu Khánh Hòa N7480101,22.0,"A00, A01, D01",24000000.0,
26.0,Kiến trúc 7580101,29.8,"V00, V01",31680000.0,
27.0,Kiến trúc - Chất lượng cao F7580101,28.5,"A01, C01, V00, V01",54000000.0,
28.0,Kinh doanh quốc tế - học bằng tiếng Anh FA7340120,28.0,"A01, D01",84000000.0,
29.0,Kinh doanh quốc tế - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7340120,30.8,"A00, A01, D01",64000000.0,
30.0,Kinh doanh quốc tế (song bằng 3 +1) – Chương trình liên kết Đại học La Trobe (Úc). K7340120L,28.0,"A01, D01",,
31.0,"Kinh Doanh (đơn bằng 2+ 1,5)- Chương trình liên kết Đại học Massey (New Zealand) K7340201M",26.0,"A01, D01",,
32.0,Kinh doanh quốc tế (Song bằng 3 +1) – Chương trình dự bị liên kết Đại học La Trobe (Úc). DK7340120L,28.0,"A01, D01",,
33.0,Kinh doanh quốc tế- Dự bị đh bằng tiếng anh D7340120,28.0,"A01, D01",,
34.0,"Kinh doanh (Quản trị kinh doanh, Marketing, Kế toán, Quản trị nguồn nhân lực, Quan hệ lao động) (đơn bằng 1,5+1,5) - Chương trình dự bị liên kết Đại học Massey (New Zealand) DK7340201M",26.0,"A01, D01",,
35.0,Kỹ thuật phần mềm N7480103,22.0,"A00, A01, D01",24000000.0,
36.0,Kỹ thuật xây dựng - Chất lượng cao giảng dạy 100% tiếng Anh FA7580201,24.0,"A00, A01",83000000.0,
37.0,Kỹ thuật xây dựng - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7580201,22.0,"A00, A01, C01",54000000.0,
38.0,Kỹ thuật xây dựng 7580201,24.0,"A00, A01, C01",31680000.0,
39.0,Kỹ thuật điện 7520201,30.0,"A00, A01, C01",31680000.0,
40.0,"Kỹ thuật xây dựng (song bằng, 2+2) - Chương trình liên kết Đại học La Trobe (Úc) K7580201",24.0,A01,,
41.0,Kỹ thuật điề khiển và tự động hóa- CT dự bị dhd bằng tiếng anh D7520216,24.0,"A00, A01",,
42.0,Kỹ thuật điện -Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7520201,23.0,"A00, A01, C01",54000000.0,
43.0,Kỹ thuật phần mềm 7480103,33.3,"A00, A01, D01",31680000.0,
44.0,"Kỹ thuật điện - điện tử (song bằng, 2.5+1.5) - chương trình liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan) DK7520201",24.0,"A00, D01",80000000.0,
45.0,"Kỹ thuật điện – điện tử (song bằng 2,5+1,5) Đại học khoa học ứng dụng Saxion (Hà Lan) K7520201",24.0,"A00, A01",,
46.0,Kỹ thuật phần mềm - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7480103,30.9,"A00, A01, D01",54000000.0,
47.0,Kỹ thuật xây dựng công trình giao thông 7580205,22.0,"A00, A01, C01",31680000.0,
48.0,Kỹ thuật phần mềm - CT dự bị đh bằng tiếng anh D7480103,28.0,"A01, D01",,
49.0,Kỹ thuật hóa học 7520301,27.8,"A00, B00, D07",31680000.0,
50.0,Kỹ thuật điều khiển và tự động hóa - Chất lượng cao giảng dạy 100% tiếng Anh FA7520216,24.0,"A00, A01",83000000.0,
51.0,Kỹ thuật điều khiển và tự động hóa (Chất lượng cao) F7520216,26.7,"A00, A01, C01",54000000.0,
52.0,Kỹ thuật cơ điện tử 7520114,31.3,"A00, A01, C01",31680000.0,
53.0,Kỹ thuật xây dựng- CT dự bị đh bằng tiếng anh D7580201,24.0,"A00, A01",,
54.0,Kỹ thuật Hóa học - Chất lượng cao F7520301,23.0,"A00, B00, D07",54000000.0,
55.0,Kỹ thuật phần mềm - Chất lượng cao giảng dạy 100% tiếng Anh FA7480103,28.0,"A01, D01",83000000.0,
56.0,Kỹ thuật điện tử - viễn thông - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7520207,26.0,"A00, A01, C01",54000000.0,
57.0,"Kỹ thuật xây dựng (song bằng, 2+2) - chương trình liên kết Đại học La Trobe (Úc) DK7580201",24.0,"A00, D01",77000000.0,
