STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo hộ lao động 7850201,18.0,,,
2.0,Công nghệ sinh học - Chương trình học 02 năm đầu tại Bảo Lộc B7420201,17.5,,,
3.0,Công nghệ sinh học 7420201,21.5,,,
4.0,Công tác xã hội 7760101,19.0,,,
5.0,Công nghệ kỹ thuật Môi trường 7510406,18.0,,,
6.0,Công nghệ sinh học - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7420201,17.25,,,
7.0,ĐH Toán ứng dụng 7460112,18.0,,,
8.0,Du lịch 7310630,23.0,,,
9.0,Dược học 7720201,25.25,,,
10.0,Kế toán -Chương trình học 02 năm đầu tại Nha Trang N7340301,17.0,,,
11.0,Kế toán 7340301,22.25,,,
12.0,"Kế toán (song bằng 3+1) Đại học West of England, Bristol (Vương Quốc Anh) K7340301",,,,
13.0,Kế toán - Chương trình học 02 năm đầu tại Cà Mau M7340301,17.0,,,
14.0,Kế toán - Chất lượng cao F7340301,19.0,,,
15.0,Khoa học máy tính - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7480101,18.0,,,
16.0,Khoa học môi trường 7440301,18.0,,,
17.0,Khoa học máy tính 7480101,21.25,,,
18.0,Khoa học môi trường(Chất lượng cao) F7440301,17.0,,,
19.0,Kiến trúc 7580101,20.0,,,
20.0,Kinh doanh quốc tế - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7340120,20.25,,,
21.0,Kỹ thuật điều khiển và tự động hóa (Chất lượng cao) F7520216,17.0,,,
22.0,Kỹ thuật phần mềm - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7480103,18.0,,,
23.0,Kỹ thuật điện 7520201,20.0,,,
24.0,Kỹ thuật xây dựng 7580201,19.0,,,
25.0,Kỹ thuật phần mềm - Chương trình 02 năm đầu học tại Bảo Lộc B7480103,17.0,,,
26.0,Kỹ thuật điện -Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7520201,17.0,,,
27.0,Kỹ thuật hóa học 7520301,19.0,,,
28.0,"Kỹ thuật điện – điện tử (song bằng 2,5+1,5) Đại học khoa học ứng dụng Saxion (Hà Lan) K7520201",,,,
29.0,Kỹ thuật điện - Chương trình học 02 năm đầu tại Cà Mau M7520201,17.0,,,
30.0,Kỹ thuật xây dựng công trình giao thông 7580205,18.0,,,
31.0,Kỹ thuật phần mềm 7480103,21.25,,,
32.0,Kỹ thuật điều khiển và tự động hóa -Chương trình học 02 năm đầu tại Cà Mau M7520216,17.0,,,
33.0,Kỹ thuật xây dựng - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7580201,17.0,,,
34.0,Kỹ thuật điện tử - viễn thông - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7520207,17.0,,,
35.0,Luật -Chương trình 02 năm đầu học tại Nha Trang N7380101,17.0,,,
36.0,Luật - Chương trình 02 năm đầu học tại Bảo Lộc B7380101,18.25,,,
37.0,Luật - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7380101,19.25,,,
38.0,Mạng máy tính và truyền thông dữ liệu 7480102,19.75,,,
39.0,Ngành Luật 7380101,24.25,,,
40.0,Ngành Kinh doanh quốc tế 7340120,24.0,,,
41.0,Ngành Kỹ thuật điện tử truyền thông 7520207,19.0,,,
42.0,Ngành Kỹ thuật điều khiển & Tự động hóa 7520216,20.0,,,
43.0,Ngôn ngữ Trung Quốc 7220204,20.5,,,
44.0,Ngôn ngữ Anh - Chương trình học 02 năm đầu tại Cà Mau M7220201,,,,
45.0,Ngôn ngữ Anh -Chương trình 02 năm đầu học tại Nha Trang N7220201,17.0,,,
46.0,Ngôn ngữ Trung Quốc (Chuyên ngành Trung - Anh) 7220204A,21.0,,,
47.0,Ngôn ngữ Anh -Chương trình 02 năm đầu học tại Bảo Lộc B7220201,18.25,,,
48.0,Ngôn ngữ Anh -Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7220201,19.25,,,
49.0,Ngôn ngữ Anh 7220201,23.0,,,
50.0,Quản trị kinh doanh (song bằng 2+2) - Chương trình liên kết Đại học kinh tế Praha-Cộng hòa Séc; Đại học Saimaa-Phần Lan K7340101,,,,
51.0,Quản trị kinh doanh. Chuyên ngành: Quản trị nhà hàng - khách sạn -Chương trình 02 năm đầu học tại Bảo Lộc B7340101N,18.25,,,
52.0,Quản trị kinh doanh (Chuyên ngành: Quản trị nguồn nhân lực) - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7340101,,,,
53.0,Quản lý thể dục thể thao 7810301,18.0,,,
54.0,Quản trị kinh doanh (Chuyên ngành Quản trị Marketing)- Chất lượng cao F7340101M,19.5,,,
55.0,Quản trị nhà hàng khách sạn (song bằng 2.5+1.5) -Chương trình liên kết Đại học Taylor’s-Malaysia; Chương trình liên kết (song bằng 2+2) Đại học Southern Cross-Úc K7340101N,,,,
56.0,Quản trị kinh doanh (Chuyên ngành Quản trị Marketing) 7340101M,23.25,,,
57.0,Quản trị kinh doanh. Chuyên ngành: Quản trị nhà hàng - khách sạn -Chương trình 02 năm đầu học tại Nha Trang N7340101N,17.0,,,
58.0,Quan hệ lao động (CN Quản lý Quan hệ lao động. CN Hành vi tổ chức) 7340408,18.0,,,
59.0,Quản trị kinh doanh (Chuyên ngành: Quản trị nhà hàng - khách sạn) - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7340101N,19.25,,,
60.0,Quản trị doanh nghiệp 7340101,,,,
61.0,Quản trị kinh doanh (Chuyên ngành Quản trị Marketing)-Chương trình học 02 năm đầu tại Nha Trang N7340101M,17.0,,,
62.0,Quản trị kinh doanh (Chuyên ngành Quản trị Nhà hàng - Khách sạn) 7340101N,23.5,,,
63.0,Quy hoạch vùng và đô thị 7580105,18.0,,,
64.0,Tài chính – Ngân hàng 7340201,21.5,,,
65.0,Tài chính (song bằng 2+2) -Chương trình liên kết Đại học Fengchia-Đài Loan K7340201,,,,
66.0,Tài chính - Ngân hàng - Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7340201,18.5,,,
67.0,Thiết kế công nghiệp 7210402,19.0,,,"Điểm môn NK ≥ 5,0"
68.0,Thiết kế thời trang 7210404,19.0,,,"Điểm môn NK ≥ 5,0"
69.0,Thiết kế đồ họa 7210403,19.0,,,"Điểm môn NK ≥ 5,0"
70.0,Thiết kế nội thất 7580108,19.0,,,"Điểm môn NK ≥ 5,0"
71.0,Thống kê 7460201,18.0,,,
72.0,Việt Nam học (Chuyên ngành Du lịch và Quản lý du lịch) 7310630Q,23.0,,,
73.0,Việt Nam học (Chuyên ngành: Du lịch và Quản lý du lịch)- Chất lượng cao giảng dạy bằng tiếng Anh - Việt F7310630Q,19.5,,,
74.0,Xã hội học 7310301,20.0,,,
