STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Digital Marketing (theo định hướng ICDL) 7340101C35,35.31,"A01, D01, D07",50000000.0,thang 40
2.0,Hải quan & Logistics 7340201C06,,,50000000.0,
3.0,Hải quan & Logistics 7340201C06,36.15,"A01, D01, D07",50000000.0,thang 40
4.0,Hệ thống thông tin 7340405,26.03,"A00, A01, D01, D07",25000000.0,
5.0,Hệ thống thông tin 7340405,,,25000000.0,
6.0,Kế toán 7340301,,,25000000.0,
7.0,Kế toán doanh nghiệp (theo định hướng ACCA) 7340201C21,34.35,"A01, D01, D07",50000000.0,thang 40
8.0,Kế toán 7340301,26.45,"A00, A01, D01, D07",25000000.0,
9.0,Kiểm toán (theo định hướng ICAEW) 7340201C22,35.7,"A01, D01, D07",50000000.0,thang 40
10.0,Kinh tế 7310101,,,25000000.0,
11.0,Kinh tế 7310101,26.13,"A01, D01, D07",25000000.0,
12.0,Ngôn ngữ Anh 7220201,34.73,"A01, D01, D07",25000000.0,thang 40
13.0,Ngôn ngữ Anh 7220201,,,25000000.0,
14.0,Phân tích tài chính 7340201C09,35.36,"A01, D01, D07",50000000.0,thang 40
15.0,Phân tích tài chính 7340201C09,,,50000000.0,
16.0,Quản trị Kinh doanh 7340101,26.22,"A00, A01, D01, D07",25000000.0,
17.0,Quản trị doanh nghiệp 7340101,,,25000000.0,
18.0,Tài chính doanh nghiệp 7340201C11,,,50000000.0,
19.0,Tài chính - Ngân hàng 1 73402011,,,25000000.0,
20.0,Tài chính - Ngân hàng 2 73402012,26.85,"A00, A01, D01, D07",25000000.0,
21.0,Tài chính - Ngân hàng 1 73402011,26.38,"A00, A01, D01, D07",25000000.0,
22.0,Tài chính - Ngân hàng 3 73402013,,,25000000.0,
23.0,Tài chính - Ngân hàng 2 73402012,,,25000000.0,
24.0,Tài chính doanh nghiệp 7340201C11,35.4,"A01, D01, D07",50000000.0,thang 40
25.0,Tài chính - Ngân hàng 3 73402013,26.22,"A00, A01, D01, D07",25000000.0,
