STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,An toàn thông tin 7480202,26.3,,,
2.0,Công nghệ thông tin (Việt - Nhật) 7480201_N,25.9,,,
3.0,Công nghệ thông tin 7480201,26.9,,,
4.0,Hệ thống thông tin chương trình tiên tiến 7480104_TT,25.4,,,
5.0,Hệ thống thông tin 7480104,26.1,,,
6.0,Khoa học máy tính 7480101,26.9,,,
7.0,Khoa học Dữ liệu 7480109,27.1,,,
8.0,"Kỹ thuật máy tính, chuyên ngành thiết kế vi mạch 7480106_IOT *",25.4,,,
9.0,Kỹ thuật máy tính 7480106,25.6,,,
10.0,Kỹ thuật phần mềm 7480103,26.9,,,
11.0,Kỹ thuật máy tính (Hướng hệ thống nhúng và IOT) 7480106_IOT,25.6,,,
12.0,Mạng máy tính và truyền thông dữ liệu 7480102,25.4,,,
13.0,Quản trị và phân tích dữ liệu 7480107 (trước 2023),27.8,,,
14.0,Thương mại điện tử 7340122,25.8,,,
